label,index,Date.1,numFlwrB.1,numRayF.1,numDiscF.1,Date.2,numFlwrB.2,numRayF.2,numDiscF.2,Date.3,numFlwrB.3,numRayF.3,numDiscF.3,Date.4,numFlwrB.4,numRayF.4,numDiscF.4,Date.5,numFlwrB.5,numRayF.5,numDiscF.5,Date.6,numFlwrB.6,numRayF.6,numDiscF.6,Date.7,numFlwrB.7,numRayF.7,numDiscF.7,Date.8,numFlwrB.8,numRayF.8,numDiscF.8,Date.9,numFlwrB.9,numRayF.9,numDiscF.9,Date.10,numFlwrB.10,numRayF.10,numDiscF.10,Date.11,numFlwrB.11,numRayF.11,numDiscF.11,Date.12,numFlwrB.12,numRayF.12,numDiscF.12,Date.13,numFlwrB.13,numRayF.13,numDiscF.13,Date.14,numFlwrB.14,numRayF.14,numDiscF.14,Date.15,numFlwrB.15,numRayF.15,numDiscF.15,Date.16,numFlwrB.16,numRayF.16,numDiscF.16,Date.17,numFlwrB.17,numRayF.17,numDiscF.17,Date.18,numFlwrB.18,numRayF.18,numDiscF.18,Date.19,numFlwrB.19,numRayF.19,numDiscF.19,Date.20,numFlwrB.20,numRayF.20,numDiscF.20,numDeadF.20,Date.21,numFlwrB.21,numRayF.21,numDiscF.21,numDeadF.21,Date.22,numFlwrB.22,numRayF.22,numDiscF.22,numDeadF.22,Date.23,numFlwrB.23,numRayF.23,numDiscF.23,numDeadF.23,Date.24,numFlwrB.24,numRayF.24,numDiscF.24,numDeadF.24,Date.25,numFlwrB.25,numRayF.25,numDiscF.25,numDeadF.25,Date.26,numFlwrB.26,numRayF.26,numDiscF.26,numDeadF.26,Date.27,numFlwrB.27,numRayF.27,numDiscF.27,numDeadF.27,Date.28,numFlwrB.28,numRayF.28,numDiscF.28,numDeadF.28,Date.29,numRayF.29,numDiscF.29,numDeadF.29,Date.30,numRayF.30,numDiscF.30,numDeadF.30,Date.31,Surv.31,numRayF.31,numDiscF.31,numDeadF.31,notes.31,Date.32,Surv.32,numRayF.32,numDiscF.32,numDeadF.32,Date.33,Surv.33,numRayF.33,numDiscF.33,numDeadF.33,notes.33,Date.34,Surv.34,numRayF.34,numDiscF.34,numDeadF.34,Date.35,Surv.35,numRayF.35,numDiscF.35,numDeadF.35,notes.35,Date.36,Surv.36,numRayF.36,numDiscF.36,numDeadF.36,Date.37,Surv.37,numRayF.37,numDiscF.37,numDeadF.37,notes.37
5-4-10,264,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,,8/22/24,Y,N/A,N/A,N/A,8/29/24,Y,N/A,N/A,N/A,,9/4/24,Y,N/A,N/A,N/A,9/12/24,Y,N/A,N/A,N/A,
10-6-1,265,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,0,0,0,6/5/24,0,0,0,6/7/24,0,0,0,6/10/24,0,0,0,6/12/24,0,0,0,6/14/24,0,0,0,6/17/24,0,0,0,6/19/24,0,0,0,6/21/24,0,0,0,6/24/24,0,0,0,0,6/26/24,0,0,0,0,6/28/24,0,0,0,0,7/1/24,0,0,0,0,7/3/24,0,0,0,0,7/8/24,0,0,0,0,7/11/24,0,0,0,0,7/15/24,1,0,0,0,7/18/24,2,0,0,0,7/22/24,1,0,0,7/25/24,1,0,0,7/31/24,Y,5,3,0,,8/7/24,Y,9,6,0,8/14/24,Y,9,20,0,,8/22/24,Y,33,22,13,8/29/24,Y,35,42,24,,9/4/24,Y,24,47,57,9/12/24,Y,10,46,66,
9-6-4,266,5/10/2024,N/A,N/A,N/A,5/13/2024,0,0,0,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,0,0,0,0,7/11/24,0,0,0,0,7/15/24,0,0,0,0,7/18/24,0,0,0,0,7/22/24,0,0,0,7/25/24,0,0,0,7/31/24,Y,0,0,0,,8/7/24,Y,0,0,0,8/14/24,Y,0,0,0,,8/22/24,Y,0,0,0,8/29/24,Y,2,0,0,,9/4/24,Y,14,2,0,9/12/24,Y,21,18,0,
2-1-12,267,5/10/2024,N/A,N/A,N/A,5/13/2024,0,0,0,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,,8/22/24,Y,N/A,N/A,N/A,8/29/24,Y,N/A,N/A,N/A,,9/4/24,Y,N/A,N/A,N/A,9/12/24,Y,N/A,N/A,N/A,
6-2-5,268,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,0,0,0,5/24/2024,0,0,0,5/27/24,0,0,0,5/29/24,NA,NA,NA,5/31/24,0,0,0,6/3/24,0,0,0,6/5/24,0,0,0,6/7/24,0,0,0,6/10/24,0,0,0,6/12/24,0,0,0,6/14/24,0,0,0,6/17/24,0,0,0,6/19/24,0,0,0,6/21/24,0,0,0,6/24/24,0,0,0,0,6/26/24,0,0,0,0,6/28/24,0,0,0,0,7/1/24,0,0,0,0,7/3/24,0,0,0,0,7/8/24,0,0,0,0,7/11/24,0,0,0,0,7/15/24,0,0,0,0,7/18/24,0,0,0,0,7/22/24,0,0,0,7/25/24,0,0,0,7/31/24,Y,0,0,0,,8/7/24,Y,1,0,0,8/14/24,Y,0,1,0,,8/22/24,Y,12,1,1,8/29/24,Y,27,13,1,,9/4/24,Y,23,40,11,9/12/24,Y,2,60,10,
7-1-7,269,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,,8/22/24,Y,N/A,N/A,N/A,8/29/24,Y,N/A,N/A,N/A,,9/4/24,Y,N/A,N/A,N/A,9/12/24,Y,N/A,N/A,N/A,
2-2-5,270,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,0,0,0,0,7/11/24,0,0,0,0,7/15/24,0,0,0,0,7/18/24,0,0,0,0,7/22/24,0,0,0,7/25/24,0,0,0,7/31/24,Y,0,0,0,,8/7/24,Y,0,0,0,8/14/24,Y,0,0,0,,8/22/24,Y,2,0,0,8/29/24,Y,28,3,0,,9/4/24,Y,48,30,5,9/12/24,Y,14,112,2,
6-4-8,271,5/10/2024,N/A,N/A,N/A,5/13/2024,0,0,0,5/15/2024,0,0,0,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,,8/22/24,Y,N/A,N/A,N/A,8/29/24,Y,N/A,N/A,N/A,,9/4/24,Y,N/A,N/A,N/A,9/12/24,Y,N/A,N/A,N/A,
6-3-1,272,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,0,0,0,0,7/11/24,N/A,N/A,N/A,N/A,7/15/24,0,0,0,0,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,0,0,0,7/31/24,Y,0,0,0,Abnormal stem ,8/7/24,Y,0,0,0,8/14/24,Y,0,0,0,,8/22/24,Y,0,0,0,8/29/24,Y,0,0,0,,9/4/24,Y,7,0,0,9/12/24,Y,9,7,0,
7-4-11,273,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,,8/22/24,Y,N/A,N/A,N/A,8/29/24,Y,N/A,N/A,N/A,,9/4/24,Y,N/A,N/A,N/A,9/12/24,Y,N/A,N/A,N/A,
8-4-8,274,5/10/2024,N/A,N/A,N/A,5/13/2024,0,0,0,5/15/2024,1,0,0,5/17/2024,1,0,0,5/20/2024,5,0,0,5/22/2024,6,0,0,5/24/2024,9,0,0,5/27/24,9,1,0,5/29/24,8,1,0,5/31/24,9,1,0,6/3/24,6,2,1,6/5/24,6,3,1,6/7/24,7,4,1,6/10/24,3,4,5,6/12/24,4,3,5,6/14/24,5,2,6,6/17/24,5,0,8,6/19/24,6,1,7,6/21/24,6,3,8,6/24/24,6,2,9,0,6/26/24,5,3,3,6,6/28/24,8,3,8,1,7/1/24,6,0,4,8,7/3/24,7,0,8,4,7/8/24,8,1,6,6,7/11/24,7,1,6,6,7/15/24,9,1,5,8,7/18/24,10,0,6,8,7/22/24,1,5,9,7/25/24,2,4,10,7/31/24,Y,3,9,10,,8/7/24,Y,2,8,13,8/14/24,Y,3,7,14,,8/22/24,Y,3,6,22,8/29/24,Y,9,8,31,,9/4/24,Y,6,10,40,9/12/24,Y,4,22,39,
2-1-11,275,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,,8/22/24,Y,N/A,N/A,N/A,8/29/24,Y,N/A,N/A,N/A,,9/4/24,Y,N/A,N/A,N/A,9/12/24,Y,N/A,N/A,N/A,
3-5-6,276,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,,8/22/24,Y,N/A,N/A,N/A,8/29/24,Y,N/A,N/A,N/A,,9/4/24,Y,N/A,N/A,N/A,9/12/24,Y,N/A,N/A,N/A,
3-1-9,277,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,,8/22/24,Y,N/A,N/A,N/A,8/29/24,Y,N/A,N/A,N/A,,9/4/24,Y,N/A,N/A,N/A,9/12/24,Y,N/A,N/A,N/A,
8-1-9,278,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,N/A,N/A,N/A,N/A,7/15/24,N/A,N/A,N/A,N/A,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,N/A,N/A,N/A,7/31/24,Y,N/A,N/A,N/A,,8/7/24,Y,N/A,N/A,N/A,8/14/24,Y,N/A,N/A,N/A,,8/22/24,Y,N/A,N/A,N/A,8/29/24,Y,N/A,N/A,N/A,,9/4/24,Y,N/A,N/A,N/A,9/12/24,Y,N/A,N/A,N/A,
2-2-1,279,5/10/2024,N/A,N/A,N/A,5/13/2024,0,0,0,5/15/2024,1,0,0,5/17/2024,5,0,0,5/20/2024,6,0,0,5/22/2024,9,1,0,5/24/2024,10,1,0,5/27/24,8,4,0,5/29/24,8,4,1,5/31/24,9,4,1,6/3/24,9,2,4,6/5/24,7,4,4,6/7/24,8,3,5,6/10/24,5,4,7,6/12/24,4,4,8,6/14/24,6,2,9,6/17/24,4,1,11,6/19/24,4,4,11,6/21/24,5,5,10,6/24/24,6,1,15,0,6/26/24,7,0,6,9,6/28/24,7,2,13,2,7/1/24,6,2,4,11,7/3/24,5,2,10,4,7/8/24,7,0,7,9,7/11/24,3,1,9,7,7/15/24,8,2,6,11,7/18/24,10,1,6,11,7/22/24,0,7,14,7/25/24,3,5,15,7/31/24,Y,0,9,15,,8/7/24,Y,1,6,17,8/14/24,Y,3,9,17,,8/22/24,Y,11,7,25,8/29/24,Y,27,16,28,,9/4/24,Y,41,36,38,9/12/24,Y,21,78,35,
6-1-1,280,5/10/2024,N/A,N/A,N/A,5/13/2024,0,0,0,5/15/2024,0,0,0,5/17/2024,0,0,0,5/20/2024,0,0,0,5/22/2024,0,0,0,5/24/2024,0,0,0,5/27/24,0,0,0,5/29/24,0,0,0,5/31/24,1,0,0,6/3/24,0,0,0,6/5/24,0,0,0,6/7/24,0,0,0,6/10/24,1,0,0,6/12/24,0,0,0,6/14/24,1,0,0,6/17/24,1,0,0,6/19/24,2,0,0,6/21/24,6,0,0,6/24/24,4,0,0,0,6/26/24,5,0,0,0,6/28/24,4,0,0,0,7/1/24,3,2,0,0,7/3/24,2,1,0,0,7/8/24,0,0,2,0,7/11/24,0,0,2,0,7/15/24,1,0,2,0,7/18/24,2,1,1,0,7/22/24,0,2,0,7/25/24,1,0,2,7/31/24,Y,0,1,2,,8/7/24,Y,0,0,3,8/14/24,Y,2,0,3,,8/22/24,Y,6,3,4,8/29/24,Y,7,9,7,,9/4/24,Y,3,3,23,9/12/24,Y,1,4,25,
5-3-12,281,5/10/2024,N/A,N/A,N/A,5/13/2024,0,0,0,5/15/2024,0,0,0,5/17/2024,0,0,0,5/20/2024,1,0,0,5/22/2024,2,0,0,5/24/2024,5,0,0,5/27/24,8,0,0,5/29/24,8,0,0,5/31/24,9,0,0,6/3/24,6,0,0,6/5/24,12,0,0,6/7/24,12,0,0,6/10/24,11,2,0,6/12/24,14,2,0,6/14/24,15,2,1,6/17/24,14,4,1,6/19/24,18,5,2,6/21/24,25,5,3,6/24/24,26,2,6,0,6/26/24,27,1,6,1,6/28/24,22,0,8,0,7/1/24,27,2,8,0,7/3/24,27,3,9,1,7/8/24,36,5,11,3,7/11/24,38,1,14,4,7/15/24,42,2,14,4,7/18/24,16,7,14,7,7/22/24,7,15,6,7/25/24,5,14,7,7/31/24,Y,11,25,8,,8/7/24,Y,7,23,16,8/14/24,Y,13,33,18,,8/22/24,Y,18,29,21,8/29/24,Y,46,63,24,,9/4/24,Y,29,95,37,9/12/24,Y,9,127,39,
4-6-6,282,5/10/2024,3,1,0,5/13/2024,4,2,1,5/15/2024,6,2,1,5/17/2024,4,4,2,5/20/2024,1,4,3,5/22/2024,1,5,3,5/24/2024,0,4,5,5/27/24,0,1,8,5/29/24,1,1,8,5/31/24,3,0,9,6/3/24,3,0,9,6/5/24,3,0,9,6/7/24,3,0,8,6/10/24,3,0,9,6/12/24,3,0,9,6/14/24,1,2,9,6/17/24,1,0,11,6/19/24,0,1,8,6/21/24,1,1,11,6/24/24,5,0,3,9,6/26/24,3,0,0,12,6/28/24,4,0,1,11,7/1/24,4,0,1,11,7/3/24,3,0,0,12,7/8/24,2,0,0,12,7/11/24,2,0,0,12,7/15/24,0,2,0,12,7/18/24,1,1,1,11,7/22/24,0,2,11,7/25/24,0,2,11,7/31/24,Y,0,3,12,,8/7/24,Y,0,2,12,8/14/24,Y,0,2,12,,8/22/24,Y,1,1,13,8/29/24,Y,5,3,14,,9/4/24,Y,12,4,16,9/12/24,Y,4,20,14,
5-4-1,283,5/10/2024,N/A,N/A,N/A,5/13/2024,N/A,N/A,N/A,5/15/2024,NA,NA,NA,5/17/2024,NA,NA,NA,5/20/2024,N/A,N/A,N/A,5/22/2024,NA,NA,NA,5/24/2024,N/A,N/A,N/A,5/27/24,N/A,N/A,N/A,5/29/24,NA,NA,NA,5/31/24,N/A,N/A,N/A,6/3/24,NA,NA,NA,6/5/24,N/A,N/A,N/A,6/7/24,N/A,N/A,N/A,6/10/24,N/A,N/A,N/A,6/12/24,N/A,N/A,N/A,6/14/24,N/A,N/A,N/A,6/17/24,N/A,N/A,N/A,6/19/24,N/A,N/A,N/A,6/21/24,N/A,N/A,N/A,6/24/24,N/A,N/A,N/A,N/A,6/26/24,N/A,N/A,N/A,N/A,6/28/24,N/A,N/A,N/A,N/A,7/1/24,N/A,N/A,N/A,N/A,7/3/24,N/A,N/A,N/A,N/A,7/8/24,N/A,N/A,N/A,N/A,7/11/24,0,0,0,0,7/15/24,0,0,0,0,7/18/24,N/A,N/A,N/A,N/A,7/22/24,N/A,N/A,N/A,7/25/24,0,0,0,7/31/24,Y,0,0,0,Abnormal stem ,8/7/24,Y,0,0,0,8/14/24,Y,0,0,0,,8/22/24,Y,0,0,0,8/29/24,Y,0,0,0,,9/4/24,Y,0,0,0,9/12/24,Y,0,0,0,
