label,index,Date.1,Surv.1,numStem.1,numRos.1,stemLength.1,numLvs.1,# latBuds.1,leafLong.1,leafWide.1,numFlwrBud.1,flwrBud.1,Date.2,Surv.2,numStem.2,numRos.2,stemLength.2,numLvs.2,leafLong.2,leafWide.2,flwrBud.2,notes.2,Date.3,numStem.3,numRos.3,stemLength.3,numLvs.3,leafLong.3,leafWide.3,numFlwrB.3,numRayF.3,numDiscF.3,firstFlwr.3,Date.4,Surv.4,numStem.4,numRos.4,numLSt.4,stemLength.4,numFlwrB.4,numRayF.4,numDiscF.4,firstFlwr.4,notes.4,Date.5,Surv.5,numStem.5,numRos.5,numLSt.5,stemLength.5,numFlwrB.5,numRayF.5,numDiscF.5,firstFlwr.5,notes.5,Date.6,Surv.6,numStem.6,numRos.6,numLSt.6,stemLength.6,numFlwrB.6,numRayF.6,numDiscF.6,notes.6,Date.7,Surv.7,numStem.7,numRos.7,numLSt.7,stemLength.7,numFlwrB.7,numRayF.7,numDiscF.7,notes.7,Date.8 ,Surv.8,numStem.8,numRos.8,numLSt.8,stemLength.8,numFlwrB.8,numRayF.8,numDiscF.8,notes.8,Date.9,Surv.9,numStem.9,numRos.9,numLSt.9,stemLength.9,numFlwrB.9,numRayF.9,numDiscF.9,numDeadF.9,notes.9,Date.10,Surv.10,numStem.10,numRos.10,numLSt.10,stemLength.10,numFlwrB.10,numRayF.10,numDiscF.10,numDeadF.10,notes.10,Date.11,Surv.11,numStem.11,numRos.11,numLSt.11,stemLength.11,numFlwrB.11,numRayF.11,numDiscF.11,numDeadF.11,notes.11,Date.12,Surv.12,numStem.12,numRos.12,numLSt.12,stemLength.12,numFlwrB.12,numRayF.12,numDiscF.12,numDeadF.12,notes.12,Date.13,Surv.13,numStem.13,numRos.13,numLSt.13,stemLength.13,numRayF.13,numDiscF.13,numDeadF.13,notes.13,Date.14,Surv.14,numStem.14,numRos.14,stemLength.14,numRayF.14,numDiscF.14,numDeadF.14,notes.14
5-1-7,146,5/1/2024,Y,0,1,NA,11,0,8.3,1.9,NA,NA,5/8/2024,Y,0,1,NA,14,13.6,2.1,NA,,5/15/2024,0,1,NA,17,14.6,1.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,1,0,0,6.5,0,0,0,0,,7/18/24,Y,1,0,0,15.1,0,0,0,0,,7/25/24,Y,1,0,0,32.2,0,0,0,,8/7/24,Y,1,0,75,0,0,0,
2-4-5,147,5/1/2024,Y,1,0,11.0,17,11,13.1,2.0,0,N,5/8/2024,Y,1,2,21,32,13.6,2.1,Y,,5/15/2024,1,2,31.0,39,13.6,2.1,4,0,1,,5/22/2024,Y,1,2,5,31.5,4,3,1,,,5/29/2024,Y,1,2,6,31.1,4,2,4,,,6/5/24,Y,1,2,4,31.6,2,1,7,Some discs senesced,6/12/24,Y,1,3,4,32.1,3,1,7,,6/19/24,Y,1,2,5,31.3,1,0,9,,6/26/24,Y,1,2,5,25.9,8,0,2,7,,7/3/24,Y,1,1,5,30.8,8,0,2,7,,7/11/24,Y,1,1,6,31.1,4,2,0,9,,7/18/24,Y,1,2,6,32.1,0,1,3,8,,7/25/24,Y,1,3,6,31.3,0,1,11,,8/7/24,Y,1,3,31.7,0,7,11,
2-3-12,148,5/1/2024,Y,0,1,NA,12,0,11.2,1.7,NA,NA,5/8/2024,Y,0,1,NA,14,17.1,2.3,NA,,5/15/2024,1,0,1.2,19,19.6,2.9,0,0,0,,5/22/2024,Y,1,0,0,5.8,0,0,0,,,5/29/2024,Y,1,0,0,13.6,0,0,0,,,6/5/24,Y,1,0,0,32,0,0,0,,6/12/24,Y,1,1,0,44,0,0,0,,6/19/24,Y,1,0,0,50,0,0,0,,6/26/24,Y,1,0,0,53.3,0,0,0,0,,7/3/24,Y,1,1,7,73.7,1,0,0,0,,7/11/24,Y,1,0,6,77.2,1,0,0,0,,7/18/24,Y,1,0,7,80.3,2,0,0,0,,7/25/24,Y,1,0,7,79.5,0,1,9,,8/7/24,Y,1,0,78.7,3,3,9,
6-5-11,149,5/1/2024,Y,1,0,1.0,15,3,14.3,2.0,0,N,5/8/2024,Y,1,0,1.3,21,24.8,2.8,0,,5/15/2024,1,1,8.0,21,26.2,3.1,0,0,0,,5/22/2024,Y,1,0,0,19.2,0,0,0,,,5/29/2024,Y,1,0,0,33.1,0,0,0,,,6/5/24,Y,1,0,0,55.3,0,0,0,,6/12/24,Y,1,1,0,65.3,0,0,0,,6/19/24,Y,1,0,0,69.5,0,0,0,,6/26/24,Y,1,0,0,71.1,0,0,0,0,,7/3/24,Y,1,1,6,95,0,0,0,0,,7/11/24,Y,1,2,6,88,0,0,0,0,,7/18/24,Y,1,1,6,90,0,0,0,0,Tip of stem appears dead,7/25/24,Y,1,1,8,89.2,0,0,0,Tip is dead,8/7/24,Y,1,1,88.4,4,3,0,Apical meristem damaged
2-3-11,150,5/1/2024,Y,0,1,NA,12,2,12.2,1.9,NA,NA,5/8/2024,Y,0,1,NA,17,17.9,2.5,NA,,5/15/2024,0,2,NA,20,20.6,2.4,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,3,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,3,N/A,N/A,N/A,N/A,
9-3-5,151,5/1/2024,Y,0,1,NA,9,0,9.8,1.5,NA,NA,5/8/2024,Y,0,1,NA,11,15,1.7,NA,,5/15/2024,0,1,NA,14,20.5,2.2,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
13-1-3,152,5/1/2024,Y,0,1,NA,11,0,7.5,1.2,NA,NA,5/8/2024,Y,0,1,NA,12,11.5,1.2,NA,,5/15/2024,0,1,NA,16,17.1,1.5,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
5-1-6,153,5/1/2024,Y,1,0,2.9,9,3,12.6,2.0,0,N,5/8/2024,Y,1,0,10,15,17.5,2.1,0,,5/15/2024,1,0,25.3,21,18.2,2.0,0,0,0,,5/22/2024,Y,1,0,4,45.9,1,0,0,,,5/29/2024,Y,1,0,5,59.6,7,0,0,,,6/5/24,Y,1,0,5,63.5,4,4,0,,6/12/24,Y,1,1,6,62.5,12,1,3,,6/19/24,Y,1,0,6,61.7,10,2,6,,6/26/24,Y,1,0,6,50.3,25,7,9,0,,7/3/24,Y,1,1,8,61.3,32,2,11,6,,7/11/24,Y,1,2,7,60.2,31,3,11,7,,7/18/24,Y,1,2,9,61.4,42,8,6,18,,7/25/24,Y,1,2,9,61.3,13,10,21,,8/7/24,Y,1,2,58.4,15,38,22,
4-2-7,154,5/1/2024,Y,0,1,NA,11,0,10.8,1.6,NA,NA,5/8/2024,Y,0,1,NA,13,15.7,1.9,NA,,5/15/2024,0,1,NA,17,18.3,2.2,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
3-5-3,155,5/1/2024,Y,0,1,NA,11,1,10.3,1.8,NA,NA,5/8/2024,Y,0,2,NA,13,16.3,2,NA,,5/15/2024,2,0,3.6,18,22.1,2.2,0,0,0,,5/22/2024,Y,2,0,0,0.6,0,0,0,,,5/29/2024,Y,2,0,0,1.4,0,0,0,,,6/5/24,Y,1,1,0,16.7,0,0,0,,6/12/24,Y,2,2,0,2.4,0,0,0,Stem growing curved,6/19/24,Y,2,0,0,20.1,0,0,0,,6/26/24,Y,2,0,0,26.7,0,0,0,0,,7/3/24,Y,1,1,2,41,0,0,0,0,,7/11/24,Y,2,0,0,45.2,0,0,0,0,,7/18/24,Y,3,0,0,55.4,0,0,0,0,,7/25/24,Y,3,0,0,65.8,0,0,0,,8/7/24,Y,3,0,86.2,0,0,0,
7-4-9,156,5/1/2024,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,5/8/2024,N,NA,NA,NA,NA,NA,NA,NA,Dead,5/15/2024,0,0,NA,0,,,NA,NA,NA,,5/22/2024,N,NA,NA,NA,NA,NA,NA,NA,NA,,5/29/2024,N,NA,NA,NA,NA,NA,NA,NA,NA,,6/5/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,6/12/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,6/19/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,6/26/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,N,NA,NA,NA,NA,NA,NA,NA,NA,,7/25/24,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,8/7/24,N,N/A,N/A,N/A,N/A,N/A,N/A,
5-3-9,157,5/1/2024,Y,0,1,NA,12,2,16.6,2.3,NA,NA,5/8/2024,Y,1,1,0.5,19,22.2,2.5,0,,5/15/2024,0,3,NA,20,28.8,2.6,NA,NA,NA,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,3,N/A,N/A,N/A,N/A,
5-5-7,158,5/1/2024,Y,0,1,NA,11,0,15.3,1.5,NA,NA,5/8/2024,Y,1,0,1,14,21.6,1.9,0,,5/15/2024,0,1,NA,16,31.2,2.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,3,N/A,N/A,N/A,N/A,
3-3-7,159,5/1/2024,Y,0,1,NA,8,0,6.9,1.8,NA,NA,5/8/2024,Y,0,1,NA,12,14.5,1.8,NA,,5/15/2024,0,1,NA,14,19.4,1.5,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
3-6-1,160,5/1/2024,Y,0,1,NA,9,0,8.8,1.2,NA,NA,5/8/2024,Y,0,1,NA,12,14.9,1.6,NA,,5/15/2024,0,1,NA,16,20.2,1.9,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,2,N/A,N/A,N/A,N/A,
8-1-11,161,5/1/2024,Y,0,1,NA,12,0,10.2,1.4,NA,NA,5/8/2024,Y,0,1,NA,15,18.4,2.2,NA,,5/15/2024,0,1,NA,16,25.0,2.4,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,3,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,5,N/A,N/A,N/A,N/A,
4-6-2,162,5/1/2024,Y,0,1,NA,14,3,13.7,1.8,NA,NA,5/8/2024,Y,0,1,NA,16,18.6,2.3,NA,,5/15/2024,0,1,NA,20,22.1,2.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
7-3-11,163,5/1/2024,Y,0,1,NA,8,0,3.9,1.0,NA,NA,5/8/2024,Y,0,1,NA,10,9.7,1.7,NA,,5/15/2024,0,1,NA,12,14.9,1.9,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,4,N/A,N/A,N/A,N/A,
12-6-1,164,5/1/2024,Y,0,1,NA,10,0,11.7,2.1,NA,NA,5/8/2024,Y,0,1,NA,12,20.3,2.1,NA,,5/15/2024,0,1,NA,14,26.1,2.1,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,1,0,0,11.5,0,0,0,0,,7/11/24,Y,1,0,0,26.5,0,0,0,0,,7/18/24,Y,1,0,0,45.4,0,0,0,0,,7/25/24,Y,1,0,0,67.6,0,0,0,,8/7/24,Y,1,0,103.4,0,0,0,
11-2-11,165,5/1/2024,Y,0,1,NA,12,0,10.3,2.0,NA,NA,5/8/2024,Y,0,1,NA,14,20,2.3,NA,,5/15/2024,0,1,NA,17,22.2,2.5,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
6-4-4,166,5/1/2024,Y,0,1,NA,9,0,13.2,2.9,NA,NA,5/8/2024,Y,1,1,10.7,13,18.7,3.2,0,,5/15/2024,1,1,5.7,15,19.0,3.2,0,0,0,,5/22/2024,Y,1,1,0,10,0,0,0,,,5/29/2024,Y,1,1,0,28.5,0,0,0,,,6/5/24,Y,1,1,0,43.2,0,0,0,,6/12/24,Y,1,1,0,56.4,0,0,0,,6/19/24,Y,1,0,0,62.5,0,0,0,,6/26/24,Y,1,1,0,62.2,0,0,0,0,,7/3/24,Y,1,1,0,86.2,0,0,0,0,,7/11/24,Y,1,1,6,88.5,0,0,0,0,,7/18/24,Y,1,1,7,105.3,0,0,0,0,,7/25/24,Y,1,1,8,110.2,0,0,0,,8/7/24,Y,1,1,112.6,0,0,0,
4-3-3,167,5/1/2024,Y,1,0,3.0,14,0,16.2,2.5,0,N,5/8/2024,Y,1,0,13.3,19,18.1,2.3,0,,5/15/2024,1,0,28.5,21,17.8,2.3,0,0,0,,5/22/2024,Y,1,0,5,46.3,11,1,0,,,5/29/2024,Y,1,0,6,51,12,3,1,,,6/5/24,Y,1,0,5,51.5,2,9,5,,6/12/24,Y,1,1,6,52,5,2,13,,6/19/24,Y,1,0,7,51.9,8,1,15,,6/26/24,Y,1,0,9,41.9,20,5,16,0,,7/3/24,Y,1,0,8,50.5,12,6,7,15,,7/11/24,Y,1,0,8,51.3,19,1,15,13,,7/18/24,Y,1,0,13,51.4,8,6,7,22,,7/25/24,Y,1,1,13,51.7,7,7,27,,8/7/24,Y,1,1,49.9,12,25,28,
3-4-10,168,5/1/2024,Y,0,1,NA,7,0,7.9,1.3,NA,NA,5/8/2024,Y,0,1,NA,10,14.3,1.6,NA,,5/15/2024,0,1,NA,11,20.7,1.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,4,N/A,N/A,N/A,N/A,
6-2-9,169,5/1/2024,Y,0,1,NA,17,3,16.6,2.5,NA,NA,5/8/2024,Y,0,2,NA,16,25.3,3.4,NA,,5/15/2024,1,1,1.3,22,25.5,3.5,0,0,0,,5/22/2024,Y,1,1,0,1.7,0,0,0,,,5/29/2024,Y,1,2,0,3,0,0,0,,Stem growing weirdly,6/5/24,Y,1,1,0,8.7,0,0,0,Curled stem ,6/12/24,Y,1,1,0,20.3,0,0,0,Swirled stem ,6/19/24,Y,1,0,0,37,0,0,0,,6/26/24,Y,1,1,0,45.4,0,0,0,0,Twisted stem ,7/3/24,Y,1,1,0,69.2,0,0,0,0,Whirled stem ,7/11/24,Y,1,1,0,79.8,0,0,0,0,,7/18/24,Y,1,1,0,94.3,0,0,0,0,,7/25/24,Y,1,1,0,108.9,0,0,0,,8/7/24,Y,1,1,135.8,0,0,0,
7-1-9,170,5/1/2024,Y,0,1,NA,8,0,9.1,2.1,NA,NA,5/8/2024,Y,0,1,NA,11,19.1,2.7,NA,,5/15/2024,0,1,NA,12,19.3,2.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
3-6-7,171,5/1/2024,Y,0,1,NA,10,0,11.2,2.1,NA,NA,5/8/2024,Y,0,1,NA,12,19.6,2.2,NA,,5/15/2024,0,1,NA,13,25.0,2.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,4,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,4,N/A,N/A,N/A,N/A,
8-5-12,172,5/1/2024,Y,1,1,4.9,17,2,13.2,2.1,0,N,5/8/2024,Y,1,2,18,26,14.4,2.1,Y,,5/15/2024,1,2,32.9,30,14.6,2.5,2,0,1,,5/22/2024,Y,1,2,4,42.6,2,3,0,,,5/29/2024,Y,1,2,8,43.2,7,1,2,,,6/5/24,Y,1,2,4,43.3,5,2,3,,6/12/24,Y,1,2,4,47.7,2,3,6,4 of 6 discs senesced,6/19/24,Y,1,2,4,42.5,3,0,8,,6/26/24,Y,1,2,7,41.7,6,0,0,8,,7/3/24,Y,1,1,9,46.4,8,0,0,8,,7/11/24,Y,1,1,7,47.2,5,2,1,8,,7/18/24,Y,1,2,6,42.2,6,3,2,7,,7/25/24,Y,1,3,7,42.6,3,3,10,,8/7/24,Y,1,2,45.1,1,7,11,
3-1-1,173,5/1/2024,Y,0,1,NA,9,1,9.0,1.5,NA,NA,5/8/2024,Y,0,1,NA,11,12.9,1.4,NA,,5/15/2024,0,1,NA,12,17.3,1.4,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/26/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/3/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/11/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/18/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,N/A,,7/25/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,8/7/24,Y,0,1,N/A,N/A,N/A,N/A,
