label,index,Date.1,Surv.1,numStem.1,numRos.1,stemLength.1,numLvs.1,# latBuds.1,leafLong.1,leafWide.1,numFlwrBud.1,flwrBud.1,Date.2,Surv.2,numStem.2,numRos.2,stemLength.2,numLvs.2,leafLong.2,leafWide.2,flwrBud.2,notes.2,Date.3,numStem.3,numRos.3,stemLength.3,numLvs.3,leafLong.3,leafWide.3,numFlwrB.3,numRayF.3,numDiscF.3,firstFlwr.3,Date.4,Surv.4,numStem.4,numRos.4,numLSt.4,stemLength.4,numFlwrB.4,numRayF.4,numDiscF.4,firstFlwr.4,notes.4,Date.5,Surv.5,numStem.5,numRos.5,numLSt.5,stemLength.5,numFlwrB.5,numRayF.5,numDiscF.5,firstFlwr.5,notes.5,Date.6,Surv..6,numStem.6,numRos.6,numLSt.6,stemLength.6,numFlwrB.6,numRayF.6,numDiscF.6,notes.6,Date.7,Surv.7,numStem.7,numRos.7,numLSt.7,stemLength.7,numFlwrB.7,numRayF.7,numDiscF.7,notes.7,Index2,Date.8 ,Surv.8,numStem.8,numRos.8,numLSt.8,stemLength.8,numFlwrB.8,numRayF.8,numDiscF.8,notes.8
3-2-2,246,5/1/2024,Y,1,0,0.5,10,4,12.2,1.1,0,N,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,1,2,2.0,25,21.5,2.1,0,0,0,,5/22/2024,Y,1,2,0,3.9,0,0,0,,,5/29/2024,Y,1,2,0,NA,0,0,0,,Primary rosette is not a stem,6/5/24,Y,1,2,0,19.3,0,0,0,,6/12/24,Y,1,1,0,33.4,0,0,0,,246,6/19/24,Y,1,2,0,41.4,0,0,0,
3-2-12,247,5/1/2024,Y,0,1,NA,10,0,8.2,1.1,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,12,16.0,2.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,247,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
8-4-1,248,5/1/2024,Y,0,1,NA,7,0,5.6,1.7,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,11,15.3,1.7,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,248,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
10-3-1,249,5/1/2024,Y,0,1,NA,10,0,10.0,1.5,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,13,20.9,2.2,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,249,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
8-5-7,250,5/1/2024,Y,1,0,4.4,24,5,12.0,1.9,0,N,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,2,3,20.9,49,13.5,1.6,1,0,0,,5/22/2024,Y,2,0,3,37.2,2,1,0,,,5/29/2024,Y,2,0,5,42.2,4,1,1,,,6/5/24,Y,2,0,4,42.6,3,1,2,,6/12/24,Y,2,0,2,42.2,3,2,3,,250,6/19/24,Y,2,0,4,54.5,3,3,4,
12-5-3,251,5/1/2024,Y,0,1,NA,12,0,10.7,1.5,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,3,NA,19,17.6,1.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,251,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
6-6-4,252,5/1/2024,Y,0,1,NA,10,0,9.2,2.0,NA,NA,5/8/2024,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,A whole datasheet was left blank.,5/15/2024,0,1,NA,15,14.8,2.1,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,252,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
2-6-11,253,5/1/2024,Y,0,1,NA,10,4,12.9,1.1,NA,NA,5/8/2024,Y,0,2,NA,16,20.7,2.5,NA,,5/15/2024,1,4,1.7,22,25.6,2.4,0,0,0,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,253,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
2-5-2,254,5/1/2024,Y,0,2,NA,21,0,7.7,1.8,NA,NA,5/8/2024,Y,0,2,NA,24,11,1.8,NA,,5/15/2024,0,2,NA,28,16.7,2.1,NA,NA,NA,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,2,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,254,6/19/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,
10-4-3,255,5/1/2024,Y,0,1,NA,13,0,10.7,2.2,NA,NA,5/8/2024,Y,0,2,NA,17,17.2,2.1,NA,,5/15/2024,0,2,NA,22,20.3,2.3,NA,NA,NA,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,Roots coming out of pot,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,255,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
2-5-1,256,5/1/2024,Y,0,1,NA,13,2,7.0,1.2,NA,NA,5/8/2024,Y,0,1,NA,16,10.3,1.2,NA,,5/15/2024,0,1,NA,17,16.0,1.5,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,256,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
2-3-9,257,5/1/2024,Y,0,1,NA,10,1,7.4,1.5,NA,NA,5/8/2024,Y,0,1,NA,12,10.6,1.7,NA,,5/15/2024,0,1,NA,14,16.5,2.2,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,257,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
5-2-2,258,5/1/2024,Y,1,0,1.3,12,0,13.6,1.8,0,N,5/8/2024,Y,0,1,NA,15,20.8,2.2,NA,,5/15/2024,1,0,1.5,17,25.8,2.5,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,258,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
9-1-9,259,5/1/2024,Y,1,0,1.3,11,0,8.8,1.6,0,N,5/8/2024,Y,0,1,NA,13,17.4,1.4,NA,,5/15/2024,1,0,2.0,16,23.7,1.5,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,259,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
1-6-12,260,5/1/2024,Y,0,1,NA,11,0,8.5,1.5,NA,NA,5/8/2024,Y,0,1,NA,15,11.1,1.4,NA,,5/15/2024,0,1,NA,14,17.2,1.6,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,260,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
12-5-11,261,5/1/2024,Y,0,1,NA,10,0,9.0,1.6,NA,NA,5/8/2024,Y,0,1,NA,12,13.3,1.6,NA,,5/15/2024,0,1,NA,15,18.5,2.0,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,261,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
5-2-5,262,5/1/2024,Y,0,1,NA,14,1,13.9,2.1,NA,NA,5/8/2024,Y,0,1,NA,22,19.6,2.2,NA,,5/15/2024,1,2,1.8,23,21.9,2.2,0,0,0,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,2,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,2,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,262,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
9-4-9,263,5/1/2024,Y,0,1,NA,10,0,8.9,1.9,NA,NA,5/8/2024,Y,0,1,NA,17,13.9,1.6,NA,,5/15/2024,1,1,1.2,17,17.8,1.8,0,0,0,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,263,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
5-4-10,264,5/1/2024,Y,0,1,NA,9,0,12.1,1.4,NA,NA,5/8/2024,Y,0,1,NA,16,17.2,1.7,NA,,5/15/2024,0,1,NA,15,22.1,1.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,264,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
10-6-1,265,5/1/2024,Y,1,0,0.5,12,1,10.6,1.6,0,N,5/8/2024,Y,0,1,NA,15,16.7,1.4,NA,,5/15/2024,0,1,NA,16,23.3,1.6,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,1,0,0,4.6,0,0,0,,6/12/24,Y,1,1,0,23.2,0,0,0,,265,6/19/24,Y,1,0,0,34.2,0,0,0,
9-6-4,266,5/1/2024,Y,1,0,0.5,12,0,13.4,2.0,0,N,5/8/2024,Y,0,1,NA,16,16.4,2,NA,,5/15/2024,0,1,NA,17,25.3,1.5,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,266,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
2-1-12,267,5/1/2024,Y,0,1,NA,10,0,11.4,1.6,NA,NA,5/8/2024,Y,0,1,NA,12,17.6,1.9,NA,,5/15/2024,0,1,NA,14,24.1,2.0,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,267,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
6-2-5,268,5/1/2024,Y,0,1,NA,10,0,10.1,1.5,NA,NA,5/8/2024,Y,0,1,NA,12,14.2,1.8,NA,,5/15/2024,0,1,NA,14,16.5,2.0,NA,NA,NA,,5/22/2024,Y,1,0,0,0.9,0,0,0,,Growing sideways,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,1,0,0,7.4,0,0,0,,6/12/24,Y,1,1,0,18.4,0,0,0,,268,6/19/24,Y,1,0,0,26.4,0,0,0,
7-1-7,269,5/1/2024,Y,0,1,NA,5,0,1.8,0.8,NA,NA,5/8/2024,Y,0,1,NA,8,5.9,1.3,NA,Very small,5/15/2024,0,1,NA,10,10.2,1.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,269,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
2-2-5,270,5/1/2024,Y,0,1,NA,13,5,13.9,1.6,NA,NA,5/8/2024,Y,0,1,NA,23,19.2,1.7,NA,,5/15/2024,0,3,NA,27,21.9,1.8,NA,NA,NA,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,270,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
6-4-8,271,5/1/2024,Y,0,1,NA,16,1,13.8,1.8,NA,NA,5/8/2024,Y,0,2,NA,24,18,2.1,NA,,5/15/2024,1,2,2.0,24,22.3,1.7,0,0,0,,5/22/2024,Y,0,2,0,NA,NA,NA,NA,,,5/29/2024,Y,0,2,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,271,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
6-3-1,272,5/1/2024,Y,0,1,NA,7,0,11.3,1.6,NA,NA,5/8/2024,Y,0,1,NA,13,16.9,2.1,NA,,5/15/2024,0,1,NA,13,21.4,2.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,272,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
7-4-11,273,5/1/2024,Y,0,1,NA,11,0,7.2,2.0,NA,NA,5/8/2024,Y,0,1,NA,15,14.1,2.2,NA,,5/15/2024,0,1,NA,15,18.2,2.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,273,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
8-4-8,274,5/1/2024,Y,1,0,2.3,16,1,13.3,2.3,0,N,5/8/2024,Y,1,1,15.2,24,17.9,2.2,0,,5/15/2024,1,3,22.5,34,19.0,2.3,1,0,0,,5/22/2024,Y,1,3,0,38.7,6,0,0,,,5/29/2024,Y,1,0,6,52.2,8,1,0,,,6/5/24,Y,1,1,5,54.1,6,3,1,,6/12/24,Y,1,1,3,55,4,3,5,,274,6/19/24,Y,1,1,4,53.4,6,1,7,
2-1-11,275,5/1/2024,Y,0,1,NA,12,0,10.6,1.9,NA,NA,5/8/2024,Y,0,1,NA,15,14.9,1.5,NA,,5/15/2024,0,1,NA,18,21.8,2.2,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,275,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
3-5-6,276,5/1/2024,Y,0,1,NA,9,0,7.5,1.6,NA,NA,5/8/2024,Y,0,1,NA,10,13.6,2.4,NA,,5/15/2024,0,1,NA,10,18.0,2.5,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,276,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
3-1-9,277,5/1/2024,Y,0,1,NA,7,0,3.2,0.8,NA,NA,5/8/2024,Y,0,1,NA,11,5.1,1.1,NA,Very small,5/15/2024,0,1,NA,11,8.2,1.1,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,277,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
8-1-9,278,5/1/2024,Y,0,1,NA,12,0,8.3,1.4,NA,NA,5/8/2024,Y,0,1,NA,15,13.4,1.7,NA,,5/15/2024,0,1,NA,17,19.2,1.9,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,278,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
2-2-1,279,5/1/2024,Y,1,0,5.8,15,10,13.2,2.4,0,N,5/8/2024,Y,1,0,22.7,28,13.2,2.3,0,,5/15/2024,1,1,39.5,40,14.2,2.6,1,0,0,,5/22/2024,Y,1,1,5,58.5,9,1,0,,,5/29/2024,Y,1,1,6,60.5,8,4,1,,,6/5/24,Y,2,0,5,60.3,7,4,4,Two discs nearing senescence,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,279,6/19/24,Y,1,1,4,60.1,4,4,11,
6-1-1,280,5/1/2024,Y,1,0,1.3,8,0,5.2,0.9,0,N,5/8/2024,Y,1,1,10.3,17,11.8,1.6,0,,5/15/2024,1,1,17.3,20,13.3,2.0,0,0,0,,5/22/2024,Y,1,1,0,26.4,0,0,0,,,5/29/2024,Y,1,1,0,32.3,0,0,0,,,6/5/24,Y,2,0,0,40.1,0,0,0,,6/12/24,Y,1,1,0,45.2,0,0,0,,280,6/19/24,Y,1,1,0,44.4,2,0,0,
5-3-12,281,5/1/2024,Y,1,0,3.2,16,2,14.7,2.4,0,N,5/8/2024,Y,1,2,16.9,22,16.2,2.1,0,,5/15/2024,1,0,29.4,23,17.9,2.4,0,0,0,,5/22/2024,Y,1,0,5,51.6,2,0,0,,,5/29/2024,Y,1,0,10,70.2,8,0,0,,,6/5/24,Y,1,0,9,77.1,12,0,0,,6/12/24,Y,1,0,6,79.2,14,2,0,,281,6/19/24,Y,1,0,8,67.1,18,5,2,
4-6-6,282,5/1/2024,Y,1,1,16.1,39,9,12.1,1.7,3,Y,5/8/2024,Y,2,2,15.6,41,12.9,1.7,Y,,5/15/2024,1,3,26.1,82,15.0,1.5,6,2,1,,5/22/2024,Y,1,3,7,22.7,1,5,3,,One flower almost spent,5/29/2024,Y,1,3,7,22.7,1,1,8,,,6/5/24,Y,3,1,4,22.4,3,0,9,Seven discs senesced,6/12/24,Y,2,3,2,22.3,3,0,9,,282,6/19/24,Y,1,3,7,21.1,0,1,8,
5-4-1,283,5/1/2024,Y,0,1,NA,9,0,14.2,2.1,NA,NA,5/8/2024,Y,0,1,NA,14,17.8,1.7,NA,,5/15/2024,0,1,NA,15,21.9,2.3,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,283,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
9-2-3,284,5/1/2024,Y,0,1,NA,9,0,8.4,1.6,NA,NA,5/8/2024,Y,0,1,NA,12,10.7,1.5,NA,,5/15/2024,0,1,NA,13,15.5,2.1,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,284,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
10-2-12,285,5/1/2024,Y,1,0,0.4,13,0,9.5,1.9,0,N,5/8/2024,Y,0,2,NA,17,12.7,1.6,NA,,5/15/2024,0,1,NA,19,17.5,1.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,285,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
12-4-10,286,5/1/2024,Y,0,1,NA,12,0,7.6,1.6,NA,NA,5/8/2024,Y,0,1,NA,12,10.9,1.4,NA,,5/15/2024,0,1,NA,14,12.2,1.4,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,286,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
6-6-3,287,5/1/2024,Y,1,0,7.8,22,5,14.8,2.7,0,N,5/8/2024,Y,1,2,23.4,34,15.2,2.8,0,,5/15/2024,1,3,26.8,32,13.5,2.0,2,0,0,,5/22/2024,Y,4,0,6,38.7,5,1,0,,,5/29/2024,Y,4,0,7,38.7,5,2,1,,,6/5/24,Y,4,0,8,38.7,2,2,4,,6/12/24,Y,4,0,3,39.8,1,2,6,,287,6/19/24,Y,4,0,3,35.2,4,0,9,
1-3-10,288,5/1/2024,Y,1,0,8.0,18,12,13.7,2.0,0,N,5/8/2024,Y,1,3,18.4,42,13.6,2.1,0,Dry,5/15/2024,1,3,21.8,56,13.8,22.0,3,0,0,,5/22/2024,Y,1,3,4,27.8,8,1,0,,,5/29/2024,Y,1,3,9,28.3,7,3,1,,,6/5/24,Y,2,2,6,27.7,4,4,4,,6/12/24,Y,1,3,3,27.9,0,3,8,,288,6/19/24,Y,1,3,3,26.5,2,0,10,
3-2-10,289,5/1/2024,Y,1,0,0.5,7,2,6.6,1.1,0,N,5/8/2024,Y,0,1,NA,10,12.8,1.7,NA,,5/15/2024,1,1,6.3,19,15.8,1.8,0,0,0,,5/22/2024,Y,1,2,0,17.5,0,0,0,,,5/29/2024,Y,1,2,0,31.3,0,0,0,,,6/5/24,Y,1,2,0,43.2,0,0,0,,6/12/24,Y,1,0,0,58.6,3,0,0,,289,6/19/24,Y,1,1,4,67.9,5,3,0,
3-1-11,290,5/1/2024,Y,0,1,NA,9,2,7.0,1.0,NA,NA,5/8/2024,Y,0,1,NA,15,10.9,1.6,NA,,5/15/2024,0,2,NA,14,15.6,1.8,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,290,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
6-2-4,291,5/1/2024,Y,0,1,NA,10,0,11.0,1.4,NA,NA,5/8/2024,Y,0,1,NA,13,14.1,1.3,NA,,5/15/2024,0,1,NA,14,19.6,1.5,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,291,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
7-1-10,292,5/1/2024,Y,0,1,NA,7,0,4.0,1.0,NA,NA,5/8/2024,Y,0,1,NA,10,9.9,1.5,NA,Small,5/15/2024,0,1,NA,11,17.2,1.9,NA,NA,NA,,5/22/2024,Y,0,1,0,NA,NA,NA,NA,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,6/12/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,,292,6/19/24,Y,0,1,N/A,N/A,N/A,N/A,N/A,
2-2-10,293,5/1/2024,Y,0,1,NA,12,0,12.2,2.0,NA,NA,5/8/2024,Y,0,1,NA,14,18.4,1.9,NA,,5/15/2024,0,1,NA,16,22.3,2.4,NA,NA,NA,,5/22/2024,Y,1,0,0,6.4,0,0,0,,,5/29/2024,Y,0,1,0,NA,NA,NA,NA,NA,,6/5/24,Y,1,0,0,21.8,0,0,0,,6/12/24,Y,1,0,0,38.5,0,0,0,,293,6/19/24,Y,1,0,0,47.3,0,0,0,
6-1-11,294,5/1/2024,Y,1,3,5.6,25,4,12.2,2.0,0,N,5/8/2024,Y,1,5,19,49,12.1,2.2,0,,5/15/2024,1,3,28.9,60,13.0,2.4,3,0,0,,5/22/2024,Y,1,3,5,34.8,4,1,0,,,5/29/2024,Y,1,3,4,34.4,3,2,1,,,6/5/24,Y,1,4,9,34.8,4,2,3,,6/12/24,Y,1,1,1,34.5,4,0,5,,294,6/19/24,Y,1,2,4,34.7,0,2,7,
