label,index,variable_name,Date_index,values,Date
6-6-6,69,numRos,7,1,2024-06-12
6-6-6,69,numRos,8,1,2024-06-19
6-6-6,69,numStem,1,0,2024-05-01
6-6-6,69,numStem,2,0,2024-05-08
6-6-6,69,numStem,3,0,2024-05-15
6-6-6,69,numStem,4,0,2024-05-22
6-6-6,69,numStem,5,0,2024-05-29
6-6-6,69,numStem,6,0,2024-06-05
6-6-6,69,numStem,7,0,2024-06-12
6-6-6,69,numStem,8,0,2024-06-19
6-6-6,69,stemLength,1,NA,2024-05-01
6-6-6,69,stemLength,2,NA,2024-05-08
6-6-6,69,stemLength,3,NA,2024-05-15
6-6-6,69,stemLength,4,NA,2024-05-22
6-6-6,69,stemLength,5,NA,2024-05-29
6-6-6,69,stemLength,6,NA,2024-06-05
6-6-6,69,stemLength,7,NA,2024-06-12
6-6-6,69,stemLength,8,NA,2024-06-19
3-5-5,70,leafLong,1,7.2,2024-05-01
3-5-5,70,leafLong,2,11.9,2024-05-08
3-5-5,70,leafLong,3,15.7,2024-05-15
3-5-5,70,leafWide,1,1.6,2024-05-01
3-5-5,70,leafWide,2,2,2024-05-08
3-5-5,70,leafWide,3,2.2,2024-05-15
3-5-5,70,numDiscF,3,NA,2024-05-15
3-5-5,70,numDiscF,4,NA,2024-05-22
3-5-5,70,numDiscF,5,NA,2024-05-29
3-5-5,70,numDiscF,6,NA,2024-06-05
3-5-5,70,numDiscF,7,NA,2024-06-12
3-5-5,70,numDiscF,8,NA,2024-06-19
3-5-5,70,numFlwrB,1,NA,2024-05-01
3-5-5,70,numFlwrB,2,NA,2024-05-08
3-5-5,70,numFlwrB,3,NA,2024-05-15
3-5-5,70,numFlwrB,4,NA,2024-05-22
3-5-5,70,numFlwrB,5,NA,2024-05-29
3-5-5,70,numFlwrB,6,NA,2024-06-05
3-5-5,70,numFlwrB,7,NA,2024-06-12
3-5-5,70,numFlwrB,8,NA,2024-06-19
3-5-5,70,numLSt,4,0,2024-05-22
3-5-5,70,numLSt,5,0,2024-05-29
3-5-5,70,numLSt,6,NA,2024-06-05
3-5-5,70,numLSt,7,NA,2024-06-12
3-5-5,70,numLSt,8,NA,2024-06-19
3-5-5,70,numLvs,1,7,2024-05-01
3-5-5,70,numLvs,2,9,2024-05-08
3-5-5,70,numLvs,3,12,2024-05-15
3-5-5,70,numRayF,3,NA,2024-05-15
3-5-5,70,numRayF,4,NA,2024-05-22
3-5-5,70,numRayF,5,NA,2024-05-29
3-5-5,70,numRayF,6,NA,2024-06-05
3-5-5,70,numRayF,7,NA,2024-06-12
3-5-5,70,numRayF,8,NA,2024-06-19
3-5-5,70,numRos,1,1,2024-05-01
3-5-5,70,numRos,2,1,2024-05-08
3-5-5,70,numRos,3,1,2024-05-15
3-5-5,70,numRos,4,1,2024-05-22
3-5-5,70,numRos,5,1,2024-05-29
3-5-5,70,numRos,6,1,2024-06-05
3-5-5,70,numRos,7,1,2024-06-12
3-5-5,70,numRos,8,1,2024-06-19
3-5-5,70,numStem,1,0,2024-05-01
3-5-5,70,numStem,2,0,2024-05-08
3-5-5,70,numStem,3,0,2024-05-15
3-5-5,70,numStem,4,0,2024-05-22
3-5-5,70,numStem,5,0,2024-05-29
3-5-5,70,numStem,6,0,2024-06-05
3-5-5,70,numStem,7,0,2024-06-12
3-5-5,70,numStem,8,0,2024-06-19
3-5-5,70,stemLength,1,NA,2024-05-01
3-5-5,70,stemLength,2,NA,2024-05-08
3-5-5,70,stemLength,3,NA,2024-05-15
3-5-5,70,stemLength,4,NA,2024-05-22
3-5-5,70,stemLength,5,NA,2024-05-29
3-5-5,70,stemLength,6,NA,2024-06-05
3-5-5,70,stemLength,7,NA,2024-06-12
3-5-5,70,stemLength,8,NA,2024-06-19
12-4-2,71,leafLong,1,9.1,2024-05-01
12-4-2,71,leafLong,2,14.8,2024-05-08
12-4-2,71,leafLong,3,17.9,2024-05-15
12-4-2,71,leafWide,1,1.8,2024-05-01
12-4-2,71,leafWide,2,1.6,2024-05-08
12-4-2,71,leafWide,3,1.6,2024-05-15
12-4-2,71,numDiscF,3,NA,2024-05-15
12-4-2,71,numDiscF,4,NA,2024-05-22
12-4-2,71,numDiscF,5,NA,2024-05-29
12-4-2,71,numDiscF,6,NA,2024-06-05
12-4-2,71,numDiscF,7,NA,2024-06-12
12-4-2,71,numDiscF,8,NA,2024-06-19
12-4-2,71,numFlwrB,1,NA,2024-05-01
12-4-2,71,numFlwrB,2,NA,2024-05-08
12-4-2,71,numFlwrB,3,NA,2024-05-15
12-4-2,71,numFlwrB,4,NA,2024-05-22
12-4-2,71,numFlwrB,5,NA,2024-05-29
12-4-2,71,numFlwrB,6,NA,2024-06-05
12-4-2,71,numFlwrB,7,NA,2024-06-12
12-4-2,71,numFlwrB,8,NA,2024-06-19
12-4-2,71,numLSt,4,0,2024-05-22
12-4-2,71,numLSt,5,0,2024-05-29
12-4-2,71,numLSt,6,NA,2024-06-05
12-4-2,71,numLSt,7,NA,2024-06-12
12-4-2,71,numLSt,8,NA,2024-06-19
12-4-2,71,numLvs,1,10,2024-05-01
12-4-2,71,numLvs,2,13,2024-05-08
12-4-2,71,numLvs,3,16,2024-05-15
12-4-2,71,numRayF,3,NA,2024-05-15
12-4-2,71,numRayF,4,NA,2024-05-22
12-4-2,71,numRayF,5,NA,2024-05-29
12-4-2,71,numRayF,6,NA,2024-06-05
12-4-2,71,numRayF,7,NA,2024-06-12
12-4-2,71,numRayF,8,NA,2024-06-19
12-4-2,71,numRos,1,1,2024-05-01
12-4-2,71,numRos,2,1,2024-05-08
12-4-2,71,numRos,3,1,2024-05-15
12-4-2,71,numRos,4,1,2024-05-22
12-4-2,71,numRos,5,1,2024-05-29
12-4-2,71,numRos,6,1,2024-06-05
12-4-2,71,numRos,7,1,2024-06-12
12-4-2,71,numRos,8,1,2024-06-19
12-4-2,71,numStem,1,0,2024-05-01
12-4-2,71,numStem,2,0,2024-05-08
12-4-2,71,numStem,3,0,2024-05-15
12-4-2,71,numStem,4,0,2024-05-22
12-4-2,71,numStem,5,0,2024-05-29
12-4-2,71,numStem,6,0,2024-06-05
12-4-2,71,numStem,7,0,2024-06-12
12-4-2,71,numStem,8,0,2024-06-19
12-4-2,71,stemLength,1,NA,2024-05-01
12-4-2,71,stemLength,2,NA,2024-05-08
12-4-2,71,stemLength,3,NA,2024-05-15
12-4-2,71,stemLength,4,NA,2024-05-22
12-4-2,71,stemLength,5,NA,2024-05-29
12-4-2,71,stemLength,6,NA,2024-06-05
12-4-2,71,stemLength,7,NA,2024-06-12
12-4-2,71,stemLength,8,NA,2024-06-19
8-3-4,72,leafLong,1,11.2,2024-05-01
8-3-4,72,leafLong,2,17.2,2024-05-08
8-3-4,72,leafLong,3,25,2024-05-15
8-3-4,72,leafWide,1,1.8,2024-05-01
8-3-4,72,leafWide,2,2.1,2024-05-08
8-3-4,72,leafWide,3,2.1,2024-05-15
8-3-4,72,numDiscF,3,NA,2024-05-15
8-3-4,72,numDiscF,4,NA,2024-05-22
8-3-4,72,numDiscF,5,NA,2024-05-29
8-3-4,72,numDiscF,6,NA,2024-06-05
8-3-4,72,numDiscF,7,NA,2024-06-12
8-3-4,72,numDiscF,8,NA,2024-06-19
8-3-4,72,numFlwrB,1,NA,2024-05-01
8-3-4,72,numFlwrB,2,0,2024-05-08
8-3-4,72,numFlwrB,3,NA,2024-05-15
8-3-4,72,numFlwrB,4,NA,2024-05-22
8-3-4,72,numFlwrB,5,NA,2024-05-29
8-3-4,72,numFlwrB,6,NA,2024-06-05
8-3-4,72,numFlwrB,7,NA,2024-06-12
8-3-4,72,numFlwrB,8,NA,2024-06-19
8-3-4,72,numLSt,4,0,2024-05-22
8-3-4,72,numLSt,5,0,2024-05-29
8-3-4,72,numLSt,6,NA,2024-06-05
8-3-4,72,numLSt,7,NA,2024-06-12
8-3-4,72,numLSt,8,NA,2024-06-19
8-3-4,72,numLvs,1,9,2024-05-01
8-3-4,72,numLvs,2,14,2024-05-08
8-3-4,72,numLvs,3,15,2024-05-15
8-3-4,72,numRayF,3,NA,2024-05-15
8-3-4,72,numRayF,4,NA,2024-05-22
8-3-4,72,numRayF,5,NA,2024-05-29
8-3-4,72,numRayF,6,NA,2024-06-05
8-3-4,72,numRayF,7,NA,2024-06-12
8-3-4,72,numRayF,8,NA,2024-06-19
8-3-4,72,numRos,1,1,2024-05-01
8-3-4,72,numRos,2,0,2024-05-08
8-3-4,72,numRos,3,1,2024-05-15
8-3-4,72,numRos,4,1,2024-05-22
8-3-4,72,numRos,5,1,2024-05-29
8-3-4,72,numRos,6,1,2024-06-05
8-3-4,72,numRos,7,1,2024-06-12
8-3-4,72,numRos,8,1,2024-06-19
8-3-4,72,numStem,1,0,2024-05-01
8-3-4,72,numStem,2,1,2024-05-08
8-3-4,72,numStem,3,0,2024-05-15
8-3-4,72,numStem,4,0,2024-05-22
8-3-4,72,numStem,5,0,2024-05-29
8-3-4,72,numStem,6,0,2024-06-05
8-3-4,72,numStem,7,0,2024-06-12
8-3-4,72,numStem,8,0,2024-06-19
8-3-4,72,stemLength,1,NA,2024-05-01
8-3-4,72,stemLength,2,0.5,2024-05-08
8-3-4,72,stemLength,3,NA,2024-05-15
8-3-4,72,stemLength,4,NA,2024-05-22
8-3-4,72,stemLength,5,NA,2024-05-29
8-3-4,72,stemLength,6,NA,2024-06-05
8-3-4,72,stemLength,7,NA,2024-06-12
8-3-4,72,stemLength,8,NA,2024-06-19
7-5-9,73,leafLong,1,8.1,2024-05-01
7-5-9,73,leafLong,2,15.7,2024-05-08
7-5-9,73,leafLong,3,21.8,2024-05-15
7-5-9,73,leafWide,1,1.2,2024-05-01
7-5-9,73,leafWide,2,1.7,2024-05-08
7-5-9,73,leafWide,3,2,2024-05-15
7-5-9,73,numDiscF,3,NA,2024-05-15
7-5-9,73,numDiscF,4,NA,2024-05-22
7-5-9,73,numDiscF,5,NA,2024-05-29
7-5-9,73,numDiscF,6,NA,2024-06-05
7-5-9,73,numDiscF,7,NA,2024-06-12
7-5-9,73,numDiscF,8,NA,2024-06-19
7-5-9,73,numFlwrB,1,NA,2024-05-01
7-5-9,73,numFlwrB,2,NA,2024-05-08
7-5-9,73,numFlwrB,3,NA,2024-05-15
7-5-9,73,numFlwrB,4,NA,2024-05-22
7-5-9,73,numFlwrB,5,NA,2024-05-29
7-5-9,73,numFlwrB,6,NA,2024-06-05
7-5-9,73,numFlwrB,7,NA,2024-06-12
7-5-9,73,numFlwrB,8,NA,2024-06-19
7-5-9,73,numLSt,4,0,2024-05-22
7-5-9,73,numLSt,5,0,2024-05-29
7-5-9,73,numLSt,6,NA,2024-06-05
7-5-9,73,numLSt,7,NA,2024-06-12
7-5-9,73,numLSt,8,NA,2024-06-19
7-5-9,73,numLvs,1,9,2024-05-01
7-5-9,73,numLvs,2,11,2024-05-08
7-5-9,73,numLvs,3,14,2024-05-15
7-5-9,73,numRayF,3,NA,2024-05-15
7-5-9,73,numRayF,4,NA,2024-05-22
7-5-9,73,numRayF,5,NA,2024-05-29
7-5-9,73,numRayF,6,NA,2024-06-05
7-5-9,73,numRayF,7,NA,2024-06-12
7-5-9,73,numRayF,8,NA,2024-06-19
7-5-9,73,numRos,1,1,2024-05-01
7-5-9,73,numRos,2,1,2024-05-08
7-5-9,73,numRos,3,1,2024-05-15
7-5-9,73,numRos,4,1,2024-05-22
7-5-9,73,numRos,5,1,2024-05-29
7-5-9,73,numRos,6,1,2024-06-05
7-5-9,73,numRos,7,1,2024-06-12
7-5-9,73,numRos,8,1,2024-06-19
7-5-9,73,numStem,1,0,2024-05-01
7-5-9,73,numStem,2,0,2024-05-08
7-5-9,73,numStem,3,0,2024-05-15
7-5-9,73,numStem,4,0,2024-05-22
7-5-9,73,numStem,5,0,2024-05-29
7-5-9,73,numStem,6,0,2024-06-05
7-5-9,73,numStem,7,0,2024-06-12
7-5-9,73,numStem,8,0,2024-06-19
7-5-9,73,stemLength,1,NA,2024-05-01
7-5-9,73,stemLength,2,NA,2024-05-08
7-5-9,73,stemLength,3,NA,2024-05-15
7-5-9,73,stemLength,4,NA,2024-05-22
7-5-9,73,stemLength,5,NA,2024-05-29
7-5-9,73,stemLength,6,NA,2024-06-05
7-5-9,73,stemLength,7,NA,2024-06-12
7-5-9,73,stemLength,8,NA,2024-06-19
4-3-7,74,leafLong,1,15.6,2024-05-01
4-3-7,74,leafLong,2,16.1,2024-05-08
4-3-7,74,leafLong,3,15.5,2024-05-15
4-3-7,74,leafWide,1,2.1,2024-05-01
4-3-7,74,leafWide,2,2.6,2024-05-08
4-3-7,74,leafWide,3,2.5,2024-05-15
4-3-7,74,numDiscF,3,0,2024-05-15
4-3-7,74,numDiscF,4,0,2024-05-22
4-3-7,74,numDiscF,5,4,2024-05-29
4-3-7,74,numDiscF,6,7,2024-06-05
4-3-7,74,numDiscF,7,13,2024-06-12
4-3-7,74,numDiscF,8,17,2024-06-19
4-3-7,74,numFlwrB,1,0,2024-05-01
4-3-7,74,numFlwrB,2,1,2024-05-08
4-3-7,74,numFlwrB,3,5,2024-05-15
4-3-7,74,numFlwrB,4,7,2024-05-22
4-3-7,74,numFlwrB,5,7,2024-05-29
4-3-7,74,numFlwrB,6,1,2024-06-05
4-3-7,74,numFlwrB,7,0,2024-06-12
4-3-7,74,numFlwrB,8,2,2024-06-19
4-3-7,74,numLSt,4,6,2024-05-22
4-3-7,74,numLSt,5,6,2024-05-29
4-3-7,74,numLSt,6,6,2024-06-05
4-3-7,74,numLSt,7,6,2024-06-12
4-3-7,74,numLSt,8,6,2024-06-19
4-3-7,74,numLvs,1,23,2024-05-01
4-3-7,74,numLvs,2,47,2024-05-08
4-3-7,74,numLvs,3,45,2024-05-15
4-3-7,74,numRayF,3,0,2024-05-15
4-3-7,74,numRayF,4,2,2024-05-22
4-3-7,74,numRayF,5,4,2024-05-29
4-3-7,74,numRayF,6,8,2024-06-05
4-3-7,74,numRayF,7,4,2024-06-12
4-3-7,74,numRayF,8,0,2024-06-19
4-3-7,74,numRos,1,0,2024-05-01
4-3-7,74,numRos,2,2,2024-05-08
4-3-7,74,numRos,3,2,2024-05-15
4-3-7,74,numRos,4,2,2024-05-22
4-3-7,74,numRos,5,2,2024-05-29
4-3-7,74,numRos,6,1,2024-06-05
4-3-7,74,numRos,7,2,2024-06-12
4-3-7,74,numRos,8,2,2024-06-19
4-3-7,74,numStem,1,1,2024-05-01
4-3-7,74,numStem,2,1,2024-05-08
4-3-7,74,numStem,3,1,2024-05-15
4-3-7,74,numStem,4,1,2024-05-22
4-3-7,74,numStem,5,1,2024-05-29
4-3-7,74,numStem,6,1,2024-06-05
4-3-7,74,numStem,7,1,2024-06-12
4-3-7,74,numStem,8,1,2024-06-19
4-3-7,74,stemLength,1,6.3,2024-05-01
4-3-7,74,stemLength,2,20.8,2024-05-08
4-3-7,74,stemLength,3,37,2024-05-15
4-3-7,74,stemLength,4,47.2,2024-05-22
4-3-7,74,stemLength,5,47,2024-05-29
4-3-7,74,stemLength,6,48.7,2024-06-05
4-3-7,74,stemLength,7,48.8,2024-06-12
4-3-7,74,stemLength,8,49.6,2024-06-19
9-2-2,75,leafLong,1,6.2,2024-05-01
9-2-2,75,leafLong,2,8.9,2024-05-08
9-2-2,75,leafLong,3,12.2,2024-05-15
9-2-2,75,leafWide,1,1.7,2024-05-01
9-2-2,75,leafWide,2,1.9,2024-05-08
9-2-2,75,leafWide,3,1.7,2024-05-15
9-2-2,75,numDiscF,3,NA,2024-05-15
9-2-2,75,numDiscF,4,NA,2024-05-22
9-2-2,75,numDiscF,5,NA,2024-05-29
9-2-2,75,numDiscF,6,NA,2024-06-05
9-2-2,75,numDiscF,7,NA,2024-06-12
9-2-2,75,numDiscF,8,NA,2024-06-19
9-2-2,75,numFlwrB,1,NA,2024-05-01
9-2-2,75,numFlwrB,2,NA,2024-05-08
9-2-2,75,numFlwrB,3,NA,2024-05-15
9-2-2,75,numFlwrB,4,NA,2024-05-22
9-2-2,75,numFlwrB,5,NA,2024-05-29
9-2-2,75,numFlwrB,6,NA,2024-06-05
9-2-2,75,numFlwrB,7,NA,2024-06-12
9-2-2,75,numFlwrB,8,NA,2024-06-19
9-2-2,75,numLSt,4,0,2024-05-22
9-2-2,75,numLSt,5,0,2024-05-29
9-2-2,75,numLSt,6,NA,2024-06-05
9-2-2,75,numLSt,7,NA,2024-06-12
9-2-2,75,numLSt,8,NA,2024-06-19
9-2-2,75,numLvs,1,7,2024-05-01
9-2-2,75,numLvs,2,10,2024-05-08
9-2-2,75,numLvs,3,12,2024-05-15
9-2-2,75,numRayF,3,NA,2024-05-15
9-2-2,75,numRayF,4,NA,2024-05-22
9-2-2,75,numRayF,5,NA,2024-05-29
9-2-2,75,numRayF,6,NA,2024-06-05
9-2-2,75,numRayF,7,NA,2024-06-12
9-2-2,75,numRayF,8,NA,2024-06-19
9-2-2,75,numRos,1,1,2024-05-01
9-2-2,75,numRos,2,1,2024-05-08
9-2-2,75,numRos,3,1,2024-05-15
9-2-2,75,numRos,4,1,2024-05-22
9-2-2,75,numRos,5,1,2024-05-29
9-2-2,75,numRos,6,1,2024-06-05
9-2-2,75,numRos,7,1,2024-06-12
9-2-2,75,numRos,8,1,2024-06-19
9-2-2,75,numStem,1,0,2024-05-01
9-2-2,75,numStem,2,0,2024-05-08
9-2-2,75,numStem,3,0,2024-05-15
9-2-2,75,numStem,4,0,2024-05-22
9-2-2,75,numStem,5,0,2024-05-29
9-2-2,75,numStem,6,0,2024-06-05
9-2-2,75,numStem,7,0,2024-06-12
9-2-2,75,numStem,8,0,2024-06-19
9-2-2,75,stemLength,1,NA,2024-05-01
9-2-2,75,stemLength,2,NA,2024-05-08
9-2-2,75,stemLength,3,NA,2024-05-15
9-2-2,75,stemLength,4,NA,2024-05-22
9-2-2,75,stemLength,5,NA,2024-05-29
9-2-2,75,stemLength,6,NA,2024-06-05
9-2-2,75,stemLength,7,NA,2024-06-12
9-2-2,75,stemLength,8,NA,2024-06-19
6-5-10,76,leafLong,1,8.8,2024-05-01
6-5-10,76,leafLong,2,11.8,2024-05-08
6-5-10,76,leafLong,3,16.5,2024-05-15
6-5-10,76,leafWide,1,1.4,2024-05-01
6-5-10,76,leafWide,2,1.3,2024-05-08
6-5-10,76,leafWide,3,1.3,2024-05-15
6-5-10,76,numDiscF,3,NA,2024-05-15
6-5-10,76,numDiscF,4,NA,2024-05-22
6-5-10,76,numDiscF,5,NA,2024-05-29
6-5-10,76,numDiscF,6,NA,2024-06-05
6-5-10,76,numDiscF,7,NA,2024-06-12
6-5-10,76,numDiscF,8,NA,2024-06-19
6-5-10,76,numFlwrB,1,NA,2024-05-01
6-5-10,76,numFlwrB,2,NA,2024-05-08
6-5-10,76,numFlwrB,3,NA,2024-05-15
6-5-10,76,numFlwrB,4,NA,2024-05-22
6-5-10,76,numFlwrB,5,NA,2024-05-29
6-5-10,76,numFlwrB,6,NA,2024-06-05
6-5-10,76,numFlwrB,7,NA,2024-06-12
6-5-10,76,numFlwrB,8,NA,2024-06-19
6-5-10,76,numLSt,4,0,2024-05-22
6-5-10,76,numLSt,5,0,2024-05-29
6-5-10,76,numLSt,6,NA,2024-06-05
6-5-10,76,numLSt,7,NA,2024-06-12
6-5-10,76,numLSt,8,NA,2024-06-19
6-5-10,76,numLvs,1,12,2024-05-01
6-5-10,76,numLvs,2,13,2024-05-08
6-5-10,76,numLvs,3,16,2024-05-15
6-5-10,76,numRayF,3,NA,2024-05-15
6-5-10,76,numRayF,4,NA,2024-05-22
6-5-10,76,numRayF,5,NA,2024-05-29
6-5-10,76,numRayF,6,NA,2024-06-05
6-5-10,76,numRayF,7,NA,2024-06-12
6-5-10,76,numRayF,8,NA,2024-06-19
6-5-10,76,numRos,1,1,2024-05-01
6-5-10,76,numRos,2,1,2024-05-08
6-5-10,76,numRos,3,1,2024-05-15
6-5-10,76,numRos,4,1,2024-05-22
6-5-10,76,numRos,5,1,2024-05-29
6-5-10,76,numRos,6,1,2024-06-05
6-5-10,76,numRos,7,1,2024-06-12
6-5-10,76,numRos,8,1,2024-06-19
6-5-10,76,numStem,1,0,2024-05-01
6-5-10,76,numStem,2,0,2024-05-08
6-5-10,76,numStem,3,0,2024-05-15
6-5-10,76,numStem,4,0,2024-05-22
6-5-10,76,numStem,5,0,2024-05-29
6-5-10,76,numStem,6,0,2024-06-05
6-5-10,76,numStem,7,0,2024-06-12
6-5-10,76,numStem,8,0,2024-06-19
6-5-10,76,stemLength,1,NA,2024-05-01
6-5-10,76,stemLength,2,NA,2024-05-08
6-5-10,76,stemLength,3,NA,2024-05-15
6-5-10,76,stemLength,4,NA,2024-05-22
6-5-10,76,stemLength,5,NA,2024-05-29
6-5-10,76,stemLength,6,NA,2024-06-05
6-5-10,76,stemLength,7,NA,2024-06-12
6-5-10,76,stemLength,8,NA,2024-06-19
3-6-2,77,leafLong,1,7,2024-05-01
3-6-2,77,leafLong,2,10.4,2024-05-08
3-6-2,77,leafLong,3,17.3,2024-05-15
3-6-2,77,leafWide,1,1.7,2024-05-01
3-6-2,77,leafWide,2,1.8,2024-05-08
3-6-2,77,leafWide,3,2.3,2024-05-15
3-6-2,77,numDiscF,3,NA,2024-05-15
3-6-2,77,numDiscF,4,NA,2024-05-22
3-6-2,77,numDiscF,5,NA,2024-05-29
3-6-2,77,numDiscF,6,NA,2024-06-05
3-6-2,77,numDiscF,7,NA,2024-06-12
3-6-2,77,numDiscF,8,NA,2024-06-19
3-6-2,77,numFlwrB,1,NA,2024-05-01
3-6-2,77,numFlwrB,2,NA,2024-05-08
3-6-2,77,numFlwrB,3,NA,2024-05-15
3-6-2,77,numFlwrB,4,NA,2024-05-22
3-6-2,77,numFlwrB,5,NA,2024-05-29
3-6-2,77,numFlwrB,6,NA,2024-06-05
3-6-2,77,numFlwrB,7,NA,2024-06-12
3-6-2,77,numFlwrB,8,NA,2024-06-19
3-6-2,77,numLSt,4,0,2024-05-22
3-6-2,77,numLSt,5,0,2024-05-29
3-6-2,77,numLSt,6,NA,2024-06-05
3-6-2,77,numLSt,7,NA,2024-06-12
3-6-2,77,numLSt,8,NA,2024-06-19
3-6-2,77,numLvs,1,10,2024-05-01
3-6-2,77,numLvs,2,14,2024-05-08
3-6-2,77,numLvs,3,17,2024-05-15
3-6-2,77,numRayF,3,NA,2024-05-15
3-6-2,77,numRayF,4,NA,2024-05-22
3-6-2,77,numRayF,5,NA,2024-05-29
3-6-2,77,numRayF,6,NA,2024-06-05
3-6-2,77,numRayF,7,NA,2024-06-12
3-6-2,77,numRayF,8,NA,2024-06-19
3-6-2,77,numRos,1,1,2024-05-01
3-6-2,77,numRos,2,1,2024-05-08
3-6-2,77,numRos,3,1,2024-05-15
3-6-2,77,numRos,4,1,2024-05-22
3-6-2,77,numRos,5,1,2024-05-29
3-6-2,77,numRos,6,1,2024-06-05
3-6-2,77,numRos,7,1,2024-06-12
3-6-2,77,numRos,8,1,2024-06-19
3-6-2,77,numStem,1,0,2024-05-01
3-6-2,77,numStem,2,0,2024-05-08
3-6-2,77,numStem,3,0,2024-05-15
3-6-2,77,numStem,4,0,2024-05-22
3-6-2,77,numStem,5,0,2024-05-29
3-6-2,77,numStem,6,0,2024-06-05
3-6-2,77,numStem,7,0,2024-06-12
3-6-2,77,numStem,8,0,2024-06-19
3-6-2,77,stemLength,1,NA,2024-05-01
3-6-2,77,stemLength,2,NA,2024-05-08
3-6-2,77,stemLength,3,NA,2024-05-15
3-6-2,77,stemLength,4,NA,2024-05-22
3-6-2,77,stemLength,5,NA,2024-05-29
3-6-2,77,stemLength,6,NA,2024-06-05
3-6-2,77,stemLength,7,NA,2024-06-12
3-6-2,77,stemLength,8,NA,2024-06-19
8-2-6,78,leafLong,1,12.6,2024-05-01
8-2-6,78,leafLong,2,14.6,2024-05-08
8-2-6,78,leafLong,3,14.5,2024-05-15
8-2-6,78,leafWide,1,2.2,2024-05-01
8-2-6,78,leafWide,2,2.3,2024-05-08
8-2-6,78,leafWide,3,2.2,2024-05-15
8-2-6,78,numDiscF,3,0,2024-05-15
8-2-6,78,numDiscF,4,0,2024-05-22
8-2-6,78,numDiscF,5,0,2024-05-29
8-2-6,78,numDiscF,6,1,2024-06-05
8-2-6,78,numDiscF,7,3,2024-06-12
8-2-6,78,numDiscF,8,15,2024-06-19
8-2-6,78,numFlwrB,1,0,2024-05-01
8-2-6,78,numFlwrB,2,0,2024-05-08
8-2-6,78,numFlwrB,3,1,2024-05-15
8-2-6,78,numFlwrB,4,7,2024-05-22
8-2-6,78,numFlwrB,5,11,2024-05-29
8-2-6,78,numFlwrB,6,6,2024-06-05
8-2-6,78,numFlwrB,7,4,2024-06-12
8-2-6,78,numFlwrB,8,3,2024-06-19
8-2-6,78,numLSt,4,6,2024-05-22
8-2-6,78,numLSt,5,6,2024-05-29
8-2-6,78,numLSt,6,5,2024-06-05
8-2-6,78,numLSt,7,6,2024-06-12
8-2-6,78,numLSt,8,6,2024-06-19
8-2-6,78,numLvs,1,11,2024-05-01
8-2-6,78,numLvs,2,26,2024-05-08
8-2-6,78,numLvs,3,38,2024-05-15
8-2-6,78,numRayF,3,0,2024-05-15
8-2-6,78,numRayF,4,0,2024-05-22
8-2-6,78,numRayF,5,4,2024-05-29
8-2-6,78,numRayF,6,8,2024-06-05
8-2-6,78,numRayF,7,8,2024-06-12
8-2-6,78,numRayF,8,3,2024-06-19
8-2-6,78,numRos,1,0,2024-05-01
8-2-6,78,numRos,2,2,2024-05-08
8-2-6,78,numRos,3,2,2024-05-15
8-2-6,78,numRos,4,2,2024-05-22
8-2-6,78,numRos,5,2,2024-05-29
8-2-6,78,numRos,6,2,2024-06-05
8-2-6,78,numRos,7,2,2024-06-12
8-2-6,78,numRos,8,2,2024-06-19
8-2-6,78,numStem,1,1,2024-05-01
8-2-6,78,numStem,2,1,2024-05-08
8-2-6,78,numStem,3,1,2024-05-15
8-2-6,78,numStem,4,1,2024-05-22
8-2-6,78,numStem,5,1,2024-05-29
8-2-6,78,numStem,6,1,2024-06-05
8-2-6,78,numStem,7,1,2024-06-12
8-2-6,78,numStem,8,1,2024-06-19
8-2-6,78,stemLength,1,4.1,2024-05-01
8-2-6,78,stemLength,2,11.8,2024-05-08
8-2-6,78,stemLength,3,24.6,2024-05-15
8-2-6,78,stemLength,4,41.7,2024-05-22
8-2-6,78,stemLength,5,46.8,2024-05-29
8-2-6,78,stemLength,6,51.7,2024-06-05
8-2-6,78,stemLength,7,51.7,2024-06-12
8-2-6,78,stemLength,8,52.4,2024-06-19
2-1-4,79,leafLong,1,10.1,2024-05-01
2-1-4,79,leafLong,2,14.3,2024-05-08
2-1-4,79,leafLong,3,21,2024-05-15
2-1-4,79,leafWide,1,1.5,2024-05-01
2-1-4,79,leafWide,2,1.6,2024-05-08
2-1-4,79,leafWide,3,2.1,2024-05-15
2-1-4,79,numDiscF,3,NA,2024-05-15
2-1-4,79,numDiscF,4,NA,2024-05-22
2-1-4,79,numDiscF,5,NA,2024-05-29
2-1-4,79,numDiscF,6,NA,2024-06-05
2-1-4,79,numDiscF,7,NA,2024-06-12
2-1-4,79,numDiscF,8,NA,2024-06-19
2-1-4,79,numFlwrB,1,NA,2024-05-01
2-1-4,79,numFlwrB,2,NA,2024-05-08
2-1-4,79,numFlwrB,3,NA,2024-05-15
2-1-4,79,numFlwrB,4,NA,2024-05-22
2-1-4,79,numFlwrB,5,NA,2024-05-29
2-1-4,79,numFlwrB,6,NA,2024-06-05
2-1-4,79,numFlwrB,7,NA,2024-06-12
2-1-4,79,numFlwrB,8,NA,2024-06-19
2-1-4,79,numLSt,4,0,2024-05-22
2-1-4,79,numLSt,5,0,2024-05-29
2-1-4,79,numLSt,6,NA,2024-06-05
2-1-4,79,numLSt,7,NA,2024-06-12
