Sample_Name,Ps,Pn,Pd,Pop,Pop_Index,Sample_Species,fastq,GVCF,index,MaternalLine,FlowerHead,Country,State,County,Latitude,Longitude,Google_latitude,Google_longitude,Locality,Location_Details,PlantingDate,FirstLeafDate,Collection_Date,Collector,Adapted_Longitude,Adapted_Latitude,Pop_Name,Load_type
Boltonia_283,0.19236360667731092,0.14954606479805724,0.08107968514348284,Fairmont City (1997),Pop_01,B. decurrens,TRUE,TRUE,283,2011-2599-1,9,United States,Illinois,Saint Clair,38.6494444,-90.1161111,38.6515072789885,-90.10298738781108,NA,"Fairmont City, Maternal lines = 28, Seedheads = 28; 2 packets",2/29/24,3/10/24,1997-12-05T00:00:00Z,Smith,-90.1161111,38.6494444,1 - Fairmont City (1997),Total Load
Boltonia_284,0.181199692917799,0.14077585242416862,0.0759388192191944,Smith Lake (1998),Pop_05,B. decurrens,TRUE,TRUE,284,2011-2638-1,24B,United States,Illinois,Scott,39.7852777,-90.5902777,39.78656976625663,-90.58910563509704,Smith Lake,NA,2/29/24,3/9/24,1998-11-11T00:00:00Z,Smith,-90.5902777,39.7852777,5 - Smith Lake (1998),Total Load
Boltonia_285,0.179744349357812,0.13842144403714404,0.07511586747377917,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,285,2011-2675-1,9B,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",3/1/24,3/8/24,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Total Load
Boltonia_286,0.18337250358341065,0.14265806290268446,0.07724039143579255,Smith Lake (1998),Pop_05,B. decurrens,TRUE,TRUE,286,2011-2638-1,1C,United States,Illinois,Scott,39.7852777,-90.5902777,39.78656976625663,-90.58910563509704,Smith Lake,NA,3/1/24,3/7/24,1998-11-11T00:00:00Z,Smith,-90.5902777,39.7852777,5 - Smith Lake (1998),Total Load
Boltonia_287,0.18146972430109756,0.1407569316020507,0.07596292240839067,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,287,2011-2675-1,23A,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/9/24,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Total Load
Boltonia_288,0.15974004769507805,0.12413293276033406,0.06737874374177909,Gilbert Lake (1997),Pop_04,B. decurrens,TRUE,TRUE,288,2011-2598-1,L12A,United States,Illinois,Jersey,NA,NA,38.96139842380207,-90.51481032460988,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/28/24,3/5/24,1997-11-08T00:00:00Z,Smith,-90.51481032460988,38.96139842380207,4 - Gilbert Lake (1997),Total Load
Boltonia_289,0.17932124785898082,0.13899729514508158,0.07355604680150679,Anderson Lake (1997),Pop_10,B. decurrens,TRUE,TRUE,289,2011-2664-1,8,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20744447961278,-90.1871999885973,NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",2/29/24,3/7/24,1997-11-21T00:00:00Z,Smith,-90.1994444,40.2047222,10 - Anderson Lake (1997),Total Load
Boltonia_290,0.18032758574673882,0.1403447867376554,0.07554283825382724,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,290,2011-2650-1,11B,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Total Load
Boltonia_291,0.1795198465216975,0.13930990003224766,0.07448574124193404,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,291,2011-2629-1,9A,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/8/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Total Load
Boltonia_292,0.18283087086691063,0.1407873694463274,0.07621428423858026,Cooper Park (2000),Pop_13,B. decurrens,TRUE,TRUE,292,2011-2661-1,18B,United States,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/9/24,2000-10-01T00:00:00Z,Smith,-89.54394792156027,40.69584983597212,13 - Cooper Park (2000),Total Load
Boltonia_293,0.1825388601849715,0.1421414421944205,0.07644842950505823,Smith Lake (1998),Pop_05,B. decurrens,TRUE,TRUE,293,2011-2638-1,13A,United States,Illinois,Scott,39.7852777,-90.5902777,39.78656976625663,-90.58910563509704,Smith Lake,NA,2/29/24,3/7/24,1998-11-11T00:00:00Z,Smith,-90.5902777,39.7852777,5 - Smith Lake (1998),Total Load
Boltonia_294,0.18175153030866786,0.140283911049102,0.0754326522460729,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,294,2011-2629-1,6C,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Total Load
Boltonia_295,0.18289052896322078,0.14284068996834465,0.07742977363662032,Smith Lake (1998),Pop_05,B. decurrens,TRUE,TRUE,295,2011-2638-1,30B,United States,Illinois,Scott,39.7852777,-90.5902777,39.78656976625663,-90.58910563509704,Smith Lake,NA,2/29/24,3/9/24,1998-11-11T00:00:00Z,Smith,-90.5902777,39.7852777,5 - Smith Lake (1998),Total Load
Boltonia_296,0.18312602144865558,0.14222123870509185,0.07749863989146678,Cooper Park (2000),Pop_13,B. decurrens,TRUE,TRUE,296,2011-2661-1,13A,United States,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",3/1/24,3/8/24,2000-10-01T00:00:00Z,Smith,-89.54394792156027,40.69584983597212,13 - Cooper Park (2000),Total Load
Boltonia_298,0.18981950285966376,0.1476548052307024,0.07976433967591541,West Alton (1999),Pop_03,B. decurrens,TRUE,TRUE,298,2011-2635-1,15,United States,Illinois,Alton,NA,NA,38.86501904919102,-90.22302347588696,NA,"West Alton, Maternal lines = 32, Seedheads = 32; 2 packets",2/29/24,3/7/24,1999-11-07T00:00:00Z,Smith,-90.22302347588696,38.86501904919102,3 - West Alton (1999),Total Load
Boltonia_299,0.18020041980460402,0.13911164272222917,0.07443753486354152,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,299,2011-2629-1,5A,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/10/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Total Load
Boltonia_301,0.1812475763898374,0.14088279620135705,0.07539133249316503,Cooper Park (2000),Pop_13,B. decurrens,TRUE,TRUE,301,2011-2661-1,23A,United States,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",3/1/24,3/12/24,2000-10-01T00:00:00Z,Smith,-89.54394792156027,40.69584983597212,13 - Cooper Park (2000),Total Load
Boltonia_302,0.17903551697665326,0.13901210274499998,0.074389328485149,Frederick Landing (2011),Pop_09,B. decurrens,TRUE,TRUE,302,2011-2659-1,1B,United States,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,NA,"Frederick Landing, Maternal lines = 15, Seedheads = 44; 2 packets",2/29/24,3/8/24,2011-12-01T00:00:00Z,Smith,-90.429571958886,40.07116308939078,9 - Frederick Landing (2011),Total Load
Boltonia_303,0.19407406709651895,0.15001085890660681,0.07982976261801955,Horseshoe Lake (2000),Pop_02,B. decurrens,TRUE,TRUE,303,2011-2609-1,X2,United States,Illinois,Madison,38.6891666,-90.0972222,38.69652811427051,-90.085926104309,NA,"Horseshoe Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/8/24,2000-11-01T00:00:00Z,Smith,-90.0972222,38.6891666,2 - Horseshoe Lake (2000),Total Load
Boltonia_304,0.18106467722614972,0.13995732120645743,0.07490926870923978,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,304,2011-2650-1,17A,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",3/1/24,3/12/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Total Load
Boltonia_305,0.18206709023915046,0.1403538358264944,0.07583551983692471,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,305,2011-2666-1,3A,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/28/24,3/10/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Total Load
Boltonia_306,0.18108744149974174,0.14020082396067102,0.07498846490231321,Anderson Lake (1997),Pop_10,B. decurrens,TRUE,TRUE,306,2011-2664-1,15,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20744447961278,-90.1871999885973,NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",2/29/24,3/9/24,1997-11-21T00:00:00Z,Smith,-90.1994444,40.2047222,10 - Anderson Lake (1997),Total Load
Boltonia_307,0.17988878474887865,0.13960111616397608,0.07566335419980855,Frederick Landing (2011),Pop_09,B. decurrens,TRUE,TRUE,307,2011-2659-1,13A,United States,Illinois,Frederick,NA,NA,40.07116308939078,-90.429571958886,NA,"Frederick Landing, Maternal lines = 15, Seedheads = 44; 2 packets",2/29/24,3/6/24,2011-12-01T00:00:00Z,Smith,-90.429571958886,40.07116308939078,9 - Frederick Landing (2011),Total Load
Boltonia_308,0.19242797462332978,0.14978216375231163,0.0811485513983293,West Alton (1999),Pop_03,B. decurrens,TRUE,TRUE,308,2011-2635-1,4,United States,Illinois,Alton,NA,NA,38.86501904919102,-90.22302347588696,NA,"West Alton, Maternal lines = 32, Seedheads = 32; 2 packets",2/29/24,3/6/24,1999-11-07T00:00:00Z,Smith,-90.22302347588696,38.86501904919102,3 - West Alton (1999),Total Load
Boltonia_309,0.17960383884150258,0.13965952391920974,0.0763554600610155,Cooper Park (2000),Pop_13,B. decurrens,TRUE,TRUE,309,2011-2661-1,2A,United States,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/6/24,2000-10-01T00:00:00Z,Smith,-89.54394792156027,40.69584983597212,13 - Cooper Park (2000),Total Load
Boltonia_310,0.18014390160809968,0.13929097921012973,0.07455116418403818,Cooper Park (2000),Pop_13,B. decurrens,TRUE,TRUE,310,2011-2661-1,25A,United States,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",3/1/24,3/6/24,2000-10-01T00:00:00Z,Smith,-89.54394792156027,40.69584983597212,13 - Cooper Park (2000),Total Load
Boltonia_311,0.1796014839166482,0.13892078921216988,0.07340109772810226,Anderson Lake (2000),Pop_11,B. decurrens,TRUE,TRUE,311,2011-2613-1,9A,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20813714639404,-90.18724497777134,NA,"Anderson Lake, Maternal lines = 30, Seedheads = 61; 2 packets",2/29/24,3/7/24,2000-10-01T00:00:00Z,Smith,-90.1994444,40.2047222,11 - Anderson Lake (2000),Total Load
Boltonia_312,0.1797859530302388,0.13938064745408,0.07354571686327982,Anderson Lake (2000),Pop_11,B. decurrens,TRUE,TRUE,312,2011-2613-1,16A,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20813714639404,-90.18724497777134,NA,"Anderson Lake, Maternal lines = 30, Seedheads = 61; 2 packets",3/1/24,3/10/24,2000-10-01T00:00:00Z,Smith,-90.1994444,40.2047222,11 - Anderson Lake (2000),Total Load
Boltonia_313,0.1801266321591678,0.138891996656773,0.07412419340399011,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,313,2011-2666-1,11B,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/6/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Total Load
Boltonia_315,0.18087549826285043,0.13979196967403537,0.07509176428458292,Cooper Park (2000),Pop_13,B. decurrens,TRUE,TRUE,315,2011-2661-1,18B,United States,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/8/24,2000-10-01T00:00:00Z,Smith,-89.54394792156027,40.69584983597212,13 - Cooper Park (2000),Total Load
Boltonia_316,0.17888558676092645,0.1386328636582011,0.07455116418403818,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,316,2011-2629-1,22B,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/12/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Total Load
Boltonia_317,0.1786108455279192,0.13820015268280805,0.0751055375355522,McClugage Bridge (1999),Pop_14,B. decurrens,TRUE,TRUE,317,2011-2618-1,30B,United States,Illinois,Peoria,40.7222223,-89.5519444,40.69352232924267,-89.59142458669179,NA,"McClugage Bridge, Maternal lines = 30, Seedheads = 90; 4 packets",2/29/24,3/12/24,1999-11-11T00:00:00Z,Smith,-89.5519444,40.7222223,14 - McClugage Bridge (1999),Total Load
Boltonia_318,0.18291564816166717,0.1424260771706296,0.07655861551281257,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,318,2011-2666-1,27A,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/8/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Total Load
Boltonia_320,0.1468436942177175,0.11444958505814451,0.061755814033565413,Gilbert Lake (1997),Pop_04,B. decurrens,TRUE,TRUE,320,2011-2598-1,S17A,United States,Illinois,Jersey,NA,NA,38.96139842380207,-90.51481032460988,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/12/24,1997-11-08T00:00:00Z,Smith,-90.51481032460988,38.96139842380207,4 - Gilbert Lake (1997),Total Load
Boltonia_321,0.19242718964837832,0.14904342904527176,0.08081455006232396,Fairmont City (1997),Pop_01,B. decurrens,TRUE,TRUE,321,2011-2599-1,16,United States,Illinois,Saint Clair,38.6494444,-90.1161111,38.6515072789885,-90.10298738781108,NA,"Fairmont City, Maternal lines = 28, Seedheads = 28; 2 packets",3/1/24,3/8/24,1997-12-05T00:00:00Z,Smith,-90.1161111,38.6494444,1 - Fairmont City (1997),Total Load
Boltonia_322,0.18241718906749685,0.14080464497956552,0.07623838742777651,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,322,2011-2666-1,19C,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/9/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Total Load
Boltonia_323,0.18009758808596418,0.14019259751627192,0.07515374391394473,Frederick Borrow Pit (1999),Pop_08,B. decurrens,TRUE,TRUE,323,2011-2675-1,12B,United States,Illinois,Schuyler,40.0672223,-90.4275,40.07010712467176,-90.42899627731744,NA,"Frederick Borrow Pit, Maternal lines = 30, Seedheads = 90; 3 packets",3/1/24,3/8/24,1999-10-07T00:00:00Z,Smith,-90.4275,40.0672223,8 - Frederick Borrow Pit (1999),Total Load
Boltonia_324,0.1908682293948,0.14869709573606935,0.07961283391525319,Horseshoe Lake (2000),Pop_02,B. decurrens,TRUE,TRUE,324,2011-2609-1,5C,United States,Illinois,Madison,38.6891666,-90.0972222,38.69652811427051,-90.085926104309,NA,"Horseshoe Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/7/24,2000-11-01T00:00:00Z,Smith,-90.0972222,38.6891666,2 - Horseshoe Lake (2000),Total Load
Boltonia_325,0.1806745446752794,0.13972862605216224,0.07529491973637997,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,325,2011-2650-1,21A,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Total Load
Boltonia_326,0.19243582437284426,0.15030289768277513,0.08091440613185133,Horseshoe Lake (2000),Pop_02,B. decurrens,TRUE,TRUE,326,2011-2609-1,7C,United States,Illinois,Madison,38.6891666,-90.0972222,38.69652811427051,-90.085926104309,NA,"Horseshoe Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/8/24,2000-11-01T00:00:00Z,Smith,-90.0972222,38.6891666,2 - Horseshoe Lake (2000),Total Load
Boltonia_327,0.18076717171955042,0.1400395856504485,0.0750160114042518,Smith Lake (1998),Pop_05,B. decurrens,TRUE,TRUE,327,2011-2638-1,8B,United States,Illinois,Scott,39.7852777,-90.5902777,39.78656976625663,-90.58910563509704,Smith Lake,NA,2/29/24,3/6/24,1998-11-11T00:00:00Z,Smith,-90.5902777,39.7852777,5 - Smith Lake (1998),Total Load
Boltonia_329,0.1804366972649903,0.1406796030246991,0.07621772755132257,Sparland (1999),Pop_16,B. decurrens,TRUE,TRUE,329,2011-2629-1,28C,United States,Illinois,Marshal,41.045,-89.4311111,41.02868892611459,-89.43846248262098,NA,"Sparland, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/7/24,1999-11-11T00:00:00Z,Smith,-89.4311111,41.045,16 - Sparland (1999),Total Load
Boltonia_330,0.18138180710653523,0.14044268142600477,0.07598013897210228,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,330,2011-2650-1,10C,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",3/1/24,3/8/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Total Load
Boltonia_331,0.1815121129484758,0.14064587460266273,0.07663436839314368,Cooper Park (2000),Pop_13,B. decurrens,TRUE,TRUE,331,2011-2661-1,22A,United States,Illinois,Tazewell,NA,NA,40.69584983597212,-89.54394792156027,NA,"Cooper park South, Maternal lines = 43, Seedheads = 73; 4 packets",2/29/24,3/6/24,2000-10-01T00:00:00Z,Smith,-89.54394792156027,40.69584983597212,13 - Cooper Park (2000),Total Load
Boltonia_332,0.18187241645119104,0.140191774871832,0.07494714514940534,Hennepin Bridge (1999),Pop_17,B. decurrens,TRUE,TRUE,332,2011-2623-1,30C,United States,Illinois,Hennepin,NA,NA,41.34414603458205,-89.55849691836283,NA,"Hennepin Bridge, Maternal lines = 30, Seedheads = 90; 6 packets",2/29/24,3/6/24,1999-11-11T00:00:00Z,Smith,-89.55849691836283,41.34414603458205,17 - Hennepin Bridge (1999),Total Load
Boltonia_334,0.18262206752982513,0.14142491888725822,0.07556005481753886,Rice Lake (1999),Pop_12,B. decurrens,TRUE,TRUE,334,2011-2666-1,6B,United States,Illinois,Fulton,40.4925,-89.9022222,40.46699902833787,-89.9485498557629,NA,"Rice Lake, Maternal lines = 30, Seedheads = 90; 3 packets",2/29/24,3/10/24,1999-10-14T00:00:00Z,Smith,-89.9022222,40.4925,12 - Rice Lake (1999),Total Load
Boltonia_335,0.15228121570640682,0.11827076848152998,0.06325021176373365,Gilbert Lake (1997),Pop_04,B. decurrens,TRUE,TRUE,335,2011-2598-1,S6B,United States,Illinois,Jersey,NA,NA,38.96139842380207,-90.51481032460988,NA,"Gilbert Lake, Maternal lines = 32, Seedheads = 98; 6 packets",2/29/24,3/25/24,1997-11-08T00:00:00Z,Smith,-90.51481032460988,38.96139842380207,4 - Gilbert Lake (1997),Total Load
Boltonia_336,0.18137552730692363,0.1416371611527552,0.07602145872501016,Smith Lake (1998),Pop_05,B. decurrens,TRUE,TRUE,336,2011-2638-1,4B,United States,Illinois,Scott,39.7852777,-90.5902777,39.78656976625663,-90.58910563509704,Smith Lake,NA,3/1/24,3/7/24,1998-11-11T00:00:00Z,Smith,-90.5902777,39.7852777,5 - Smith Lake (1998),Total Load
Boltonia_337,0.1800292952651881,0.13929097921012973,0.072588475920914,Anderson Lake (2000),Pop_11,B. decurrens,TRUE,TRUE,337,2011-2613-1,22A,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20813714639404,-90.18724497777134,NA,"Anderson Lake, Maternal lines = 30, Seedheads = 61; 2 packets",2/29/24,3/7/24,2000-10-01T00:00:00Z,Smith,-90.1994444,40.2047222,11 - Anderson Lake (2000),Total Load
Boltonia_338,0.18031738107236997,0.14005110267260726,0.07642088300311964,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,338,2011-2650-1,13C,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",3/1/24,3/12/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Total Load
Boltonia_339,0.17864459945083153,0.13739149319837576,0.07290870400595005,Anderson Lake (2000),Pop_11,B. decurrens,TRUE,TRUE,339,2011-2613-1,3A,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20813714639404,-90.18724497777134,NA,"Anderson Lake, Maternal lines = 30, Seedheads = 61; 2 packets",3/1/24,3/10/24,2000-10-01T00:00:00Z,Smith,-90.1994444,40.2047222,11 - Anderson Lake (2000),Total Load
Boltonia_341,0.17988878474887865,0.13988163791798564,0.07511586747377917,Anderson Lake (1997),Pop_10,B. decurrens,TRUE,TRUE,341,2011-2664-1,30,United States,Illinois,Fulton,40.2047222,-90.1994444,40.20744447961278,-90.1871999885973,NA,"Anderson Lake, Maternal lines = 31, Seedheads = 31",3/1/24,3/14/24,1997-11-21T00:00:00Z,Smith,-90.1994444,40.2047222,10 - Anderson Lake (1997),Total Load
Boltonia_342,0.18180098373060916,0.14137967344306313,0.07641055306489267,Woodford County (1999),Pop_15,B. decurrens,TRUE,TRUE,342,2011-2650-1,29B,United States,Illinois,Woodford,40.8852777,-89.4583333,40.84668797480775,-89.0297386240063,NA,"Woodford County, Maternal lines = 30, Seedheads = 90; 6 packets",3/1/24,3/10/24,1999-11-11T00:00:00Z,Smith,-89.4583333,40.8852777,15 - Woodford County (1999),Total Load
